,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
34,['31/08/23'],['27.049kWh'],['3.182kWh/kW'],['27.049kWh'],['2.356kW'],['1:00PM'],['Mostly Cloudy'],,['20:00:42 31.08.2023']
35,['30/08/23'],['26.209kWh'],['3.083kWh/kW'],['26.209kWh'],['2.791kW'],['4:10PM'],['Mostly Cloudy'],,['Updated 20:00 UTC+2:00']
36,['29/08/23'],['1.259kWh'],['0.148kWh/kW'],['1.259kWh'],['0.899kW'],['10:30AM'],['Showers'],,['Updated 10:47 UTC+2:00']
37,['28/08/23'],['10.380kWh'],['1.221kWh/kW'],['10.380kWh'],['2.146kW'],['2:55PM'],['Cloudy'],,['19:43:35 28.08.2023']
38,['27/08/23'],['15.709kWh'],['1.848kWh/kW'],['15.709kWh'],['3.706kW'],['2:30PM'],['Cloudy'],,['19:36:16 27.08.2023']
39,['26/08/23'],['17.929kWh'],['2.109kWh/kW'],['17.929kWh'],['2.577kW'],['4:40PM'],['Cloudy'],,['Updated 20:00 UTC+2:00']
40,['25/08/23'],['19.789kWh'],['2.328kWh/kW'],['19.789kWh'],['2.868kW'],['2:30PM'],['Cloudy'],,['19:59:07 25.08.2023']
41,['24/08/23'],['35.379kWh'],['4.162kWh/kW'],['35.379kWh'],['4.410kW'],['3:30PM'],['Partly Cloudy'],,['Updated 20:15 UTC+2:00']
42,['23/08/23'],['40.459kWh'],['4.760kWh/kW'],['40.459kWh'],['4.087kW'],['3:10PM'],['Partly Cloudy'],,['Updated 20:12 UTC+2:00']
43,['22/08/23'],['41.809kWh'],['4.919kWh/kW'],['41.809kWh'],['4.249kW'],['3:55PM'],['Partly Cloudy'],,['Updated 20:22 UTC+2:00']
44,['21/08/23'],['39.319kWh'],['4.626kWh/kW'],['39.319kWh'],['3.992kW'],['2:25PM'],['Partly Cloudy'],,['Updated 20:16 UTC+2:00']
45,['20/08/23'],['38.139kWh'],['4.487kWh/kW'],['38.139kWh'],['4.476kW'],['3:10PM'],['Partly Cloudy'],,['Updated 20:11 UTC+2:00']
