,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
68,['Feb 18'],['328.863kWh'],['0.906kWh/kW'],['-'],"['0,00 CHF']",['1.785kWh'],['29.545kWh'],['11.745kWh'],[]
69,['Jan 18'],['241.562kWh'],['0.601kWh/kW'],['-'],"['0,00 CHF']",['1.625kWh'],['18.805kWh'],['7.792kWh'],[]
70,['Dec 17'],['149.277kWh'],['0.371kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['14.931kWh'],['4.815kWh'],[]
71,['Nov 17'],['256.046kWh'],['0.658kWh/kW'],['-'],"['0,00 CHF']",['1.929kWh'],['22.254kWh'],['8.534kWh'],[]
72,['Oct 17'],['702.352kWh'],['1.748kWh/kW'],['-'],"['0,00 CHF']",['4.426kWh'],['34.461kWh'],['22.656kWh'],[]
73,['Sep 17'],['926.711kWh'],['2.384kWh/kW'],['-'],"['0,00 CHF']",['5.823kWh'],['45.127kWh'],['30.890kWh'],[]
74,['Aug 17'],['1.297MWh'],['3.227kWh/kW'],['-'],"['0,00 CHF']",['6.558kWh'],['61.727kWh'],['41.826kWh'],[]
75,['Jul 17'],['1.453MWh'],['3.617kWh/kW'],['-'],"['0,00 CHF']",['13.324kWh'],['67.535kWh'],['46.873kWh'],[]
76,['Jun 17'],['1.651MWh'],['4.247kWh/kW'],['-'],"['0,00 CHF']",['22.578kWh'],['72.241kWh'],['55.041kWh'],[]
77,['May 17'],['1.552MWh'],['3.863kWh/kW'],['-'],"['0,00 CHF']",['16.785kWh'],['69.854kWh'],['50.068kWh'],[]
78,['Apr 17'],['1.190MWh'],['3.061kWh/kW'],['-'],"['0,00 CHF']",['11.297kWh'],['65.399kWh'],['39.664kWh'],[]
79,['Mar 17'],['955.228kWh'],['2.378kWh/kW'],['-'],"['0,00 CHF']",['6.336kWh'],['49.021kWh'],['30.813kWh'],[]
80,['Feb 17'],['419.437kWh'],['1.156kWh/kW'],['-'],"['0,00 CHF']",['4.005kWh'],['32.622kWh'],['14.979kWh'],[]
81,['Jan 17'],['147.257kWh'],['0.367kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['20.311kWh'],['4.750kWh'],[]
82,['Dec 16'],['239.414kWh'],['0.596kWh/kW'],['-'],"['0,00 CHF']",['1.420kWh'],['14.891kWh'],['7.723kWh'],[]
83,['Nov 16'],['295.512kWh'],['0.760kWh/kW'],['-'],"['0,00 CHF']",['1.662kWh'],['23.438kWh'],['9.850kWh'],[]
84,['Oct 16'],['534.630kWh'],['1.331kWh/kW'],['-'],"['0,00 CHF']",['4.355kWh'],['35.539kWh'],['17.246kWh'],[]
85,['Sep 16'],['1.032MWh'],['2.654kWh/kW'],['-'],"['0,00 CHF']",['10.363kWh'],['49.057kWh'],['34.398kWh'],[]
86,['Aug 16'],['1.414MWh'],['3.520kWh/kW'],['-'],"['0,00 CHF']",['9.876kWh'],['62.975kWh'],['45.620kWh'],[]
87,['Jul 16'],['1.548MWh'],['3.853kWh/kW'],['-'],"['0,00 CHF']",['12.187kWh'],['68.774kWh'],['49.935kWh'],[]
88,['Jun 16'],['1.351MWh'],['3.474kWh/kW'],['-'],"['0,00 CHF']",['12.322kWh'],['69.991kWh'],['45.028kWh'],[]
89,['May 16'],['1.371MWh'],['3.412kWh/kW'],['-'],"['0,00 CHF']",['6.814kWh'],['69.664kWh'],['44.222kWh'],[]
90,['Apr 16'],['1.091MWh'],['2.807kWh/kW'],['-'],"['0,00 CHF']",['8.454kWh'],['64.953kWh'],['36.379kWh'],[]
91,['Mar 16'],['809.146kWh'],['2.014kWh/kW'],['-'],"['0,00 CHF']",['3.636kWh'],['44.334kWh'],['26.101kWh'],[]
92,['Feb 16'],['364.619kWh'],['0.970kWh/kW'],['-'],"['0,00 CHF']",['1.336kWh'],['29.728kWh'],['12.573kWh'],[]
93,['Jan 16'],['240.792kWh'],['0.599kWh/kW'],['-'],"['0,00 CHF']",['1.347kWh'],['19.188kWh'],['7.767kWh'],[]
94,['Dec 15'],['262.697kWh'],['0.654kWh/kW'],['-'],"['0,00 CHF']",['1.489kWh'],['15.232kWh'],['8.474kWh'],[]
95,['Nov 15'],['376.166kWh'],['0.968kWh/kW'],['-'],"['0,00 CHF']",['1.475kWh'],['22.803kWh'],['12.538kWh'],[]
96,['Oct 15'],['512.344kWh'],['1.275kWh/kW'],['-'],"['0,00 CHF']",['4.791kWh'],['36.061kWh'],['16.527kWh'],[]
97,['Sep 15'],['956.444kWh'],['2.460kWh/kW'],['-'],"['0,00 CHF']",['11.084kWh'],['50.440kWh'],['31.881kWh'],[]
98,['Aug 15'],['1.371MWh'],['3.412kWh/kW'],['-'],"['0,00 CHF']",['10.915kWh'],['63.186kWh'],['44.223kWh'],[]
99,['Jul 15'],['1.704MWh'],['4.241kWh/kW'],['-'],"['0,00 CHF']",['17.312kWh'],['71.173kWh'],['54.958kWh'],[]
100,['Jun 15'],['1.556MWh'],['4.002kWh/kW'],['-'],"['0,00 CHF']",['15.742kWh'],['71.754kWh'],['51.868kWh'],[]
101,['May 15'],['1.373MWh'],['3.416kWh/kW'],['-'],"['0,00 CHF']",['5.573kWh'],['69.401kWh'],['44.276kWh'],[]
102,['Apr 15'],['1.336MWh'],['3.438kWh/kW'],['-'],"['0,00 CHF']",['9.343kWh'],['63.321kWh'],['44.549kWh'],[]
103,['Mar 15'],['921.973kWh'],['2.295kWh/kW'],['-'],"['0,00 CHF']",['6.947kWh'],['43.704kWh'],['29.741kWh'],[]
104,['Feb 15'],['347.235kWh'],['0.957kWh/kW'],['-'],"['0,00 CHF']",['0.695kWh'],['36.092kWh'],['12.401kWh'],[]
105,['Jan 15'],['213.128kWh'],['0.567kWh/kW'],['-'],"['0,00 CHF']",['1.045kWh'],['15.390kWh'],['7.349kWh'],['Partial Month (29 days)']
106,['Dec 14'],['149.423kWh'],['0.384kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['14.470kWh'],['4.980kWh'],['Partial Month (30 days)']
107,['Nov 14'],['24.191kWh'],['0.373kWh/kW'],['-'],"['0,00 CHF']",['1.656kWh'],['12.000kWh'],['4.838kWh'],['Partial Month (5 days)']
