,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
129,['28/05/23'],['59.076kWh'],['4.558kWh/kW'],['-'],['5.988kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:33 UTC+2:00']
130,['27/05/23'],['58.755kWh'],['4.534kWh/kW'],['-'],['6.139kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:30 UTC+2:00']
131,['26/05/23'],['59.235kWh'],['4.571kWh/kW'],['-'],['6.164kW'],['1:05PM'],['Partly Cloudy'],,['Updated 23:27 UTC+2:00']
132,['25/05/23'],['37.590kWh'],['2.900kWh/kW'],['-'],['5.718kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 23:25 UTC+2:00']
133,['24/05/23'],['12.366kWh'],['0.954kWh/kW'],['-'],['4.262kW'],['2:20PM'],['Showers'],,['Updated 23:07 UTC+2:00']
134,['23/05/23'],['37.935kWh'],['2.927kWh/kW'],['-'],['6.547kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 21:58 UTC+2:00']
135,['22/05/23'],['57.861kWh'],['4.465kWh/kW'],['-'],['5.966kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:23 UTC+2:00']
136,['21/05/23'],['46.533kWh'],['3.591kWh/kW'],['-'],['6.473kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 23:18 UTC+2:00']
137,['20/05/23'],['27.915kWh'],['2.154kWh/kW'],['-'],['5.002kW'],['4:05PM'],['Cloudy'],,['Updated 22:56 UTC+2:00']
138,['19/05/23'],['20.643kWh'],['1.593kWh/kW'],['-'],['5.187kW'],['1:20PM'],['Cloudy'],,['Updated 22:23 UTC+2:00']
139,['18/05/23'],['23.676kWh'],['1.827kWh/kW'],['-'],['4.651kW'],['9:20AM'],['Cloudy'],,['Updated 22:35 UTC+2:00']
140,['17/05/23'],['38.994kWh'],['3.009kWh/kW'],['-'],['6.483kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 23:01 UTC+2:00']
141,['16/05/23'],['11.220kWh'],['0.866kWh/kW'],['-'],['2.843kW'],['10:20AM'],['Showers'],,['Updated 22:41 UTC+2:00']
142,['15/05/23'],['25.191kWh'],['1.944kWh/kW'],['-'],['7.143kW'],['11:50AM'],['Cloudy'],,['Updated 22:51 UTC+2:00']
143,['14/05/23'],['19.656kWh'],['1.517kWh/kW'],['-'],['5.782kW'],['3:35PM'],['Cloudy'],,['Updated 22:47 UTC+2:00']
144,['13/05/23'],['17.091kWh'],['1.319kWh/kW'],['-'],['5.905kW'],['2:20PM'],['Cloudy'],,['Updated 22:43 UTC+2:00']
145,['12/05/23'],['41.313kWh'],['3.188kWh/kW'],['-'],['6.133kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 22:54 UTC+2:00']
146,['11/05/23'],['25.962kWh'],['2.003kWh/kW'],['-'],['5.033kW'],['11:05AM'],['Cloudy'],,['Updated 22:49 UTC+2:00']
147,['10/05/23'],['27.237kWh'],['2.102kWh/kW'],['-'],['4.070kW'],['1:05PM'],['Cloudy'],,['Updated 23:09 UTC+2:00']
148,['09/05/23'],['31.383kWh'],['2.422kWh/kW'],['-'],['5.926kW'],['12:35PM'],['Cloudy'],,['Updated 22:21 UTC+2:00']
149,['08/05/23'],['26.469kWh'],['2.042kWh/kW'],['-'],['6.882kW'],['1:05PM'],['Cloudy'],,['Updated 22:48 UTC+2:00']
