,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
33,['Jan 21'],['177.606kWh'],['0.091kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['24.621kWh'],['5.920kWh'],['Partial Month (30 days)']
34,['Dec 20'],['367.452kWh'],['0.182kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['42.795kWh'],['11.853kWh'],[]
35,['Nov 20'],['877.584kWh'],['0.450kWh/kW'],['-'],"['0,00 CHF']",['1.887kWh'],['73.479kWh'],['29.252kWh'],[]
36,['Oct 20'],['1.895MWh'],['0.940kWh/kW'],['-'],"['0,00 CHF']",['2.769kWh'],['119.331kWh'],['61.123kWh'],[]
37,['Sep 20'],['3.856MWh'],['1.978kWh/kW'],['-'],"['0,00 CHF']",['21.423kWh'],['199.872kWh'],['128.537kWh'],[]
38,['Aug 20'],['5.276MWh'],['2.618kWh/kW'],['-'],"['0,00 CHF']",['10.953kWh'],['262.794kWh'],['170.195kWh'],[]
39,['Jul 20'],['6.871MWh'],['3.410kWh/kW'],['-'],"['0,00 CHF']",['44.145kWh'],['299.277kWh'],['221.655kWh'],[]
40,['Jun 20'],['5.684MWh'],['2.915kWh/kW'],['-'],"['0,00 CHF']",['35.487kWh'],['298.245kWh'],['189.467kWh'],[]
41,['May 20'],['6.456MWh'],['3.204kWh/kW'],['-'],"['0,00 CHF']",['20.655kWh'],['302.895kWh'],['208.246kWh'],[]
42,['Apr 20'],['6.098MWh'],['3.127kWh/kW'],['-'],"['0,00 CHF']",['52.035kWh'],['247.410kWh'],['203.277kWh'],[]
43,['Mar 20'],['3.733MWh'],['1.853kWh/kW'],['-'],"['0,00 CHF']",['14.439kWh'],['212.787kWh'],['120.425kWh'],[]
44,['Feb 20'],['1.839MWh'],['0.976kWh/kW'],['-'],"['0,00 CHF']",['5.214kWh'],['136.209kWh'],['63.429kWh'],[]
45,['Jan 20'],['1.169MWh'],['0.580kWh/kW'],['-'],"['0,00 CHF']",['3.774kWh'],['62.391kWh'],['37.699kWh'],[]
46,['Dec 19'],['618.390kWh'],['0.307kWh/kW'],['-'],"['0,00 CHF']",['6.210kWh'],['54.639kWh'],['19.948kWh'],[]
47,['Nov 19'],['904.350kWh'],['0.464kWh/kW'],['-'],"['0,00 CHF']",['5.856kWh'],['55.512kWh'],['30.145kWh'],[]
