,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
86,['10/07/23'],['225.048kWh'],['3.462kWh/kW'],['-'],['31.614kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 21:23 UTC+2:00']
87,['09/07/23'],['276.153kWh'],['4.249kWh/kW'],['-'],['32.849kW'],['1:50PM'],['Partly Cloudy'],,['Updated 21:18 UTC+2:00']
88,['08/07/23'],['180.567kWh'],['2.778kWh/kW'],['-'],['32.641kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 21:31 UTC+2:00']
89,['07/07/23'],['285.123kWh'],['4.387kWh/kW'],['-'],['33.152kW'],['1:05PM'],['Partly Cloudy'],,['Updated 21:44 UTC+2:00']
90,['06/07/23'],['267.684kWh'],['4.118kWh/kW'],['-'],['37.642kW'],['2:05PM'],['Partly Cloudy'],,['Updated 21:40 UTC+2:00']
91,['05/07/23'],['149.286kWh'],['2.297kWh/kW'],['-'],['33.803kW'],['3:35PM'],['Cloudy'],,['Updated 21:36 UTC+2:00']
92,['04/07/23'],['213.360kWh'],['3.282kWh/kW'],['-'],['35.128kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 21:31 UTC+2:00']
93,['03/07/23'],['229.017kWh'],['3.523kWh/kW'],['-'],['36.710kW'],['10:35AM'],['Mostly Cloudy'],,['Updated 21:26 UTC+2:00']
94,['02/07/23'],['175.221kWh'],['2.696kWh/kW'],['-'],['40.131kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 21:48 UTC+2:00']
95,['01/07/23'],['195.114kWh'],['3.002kWh/kW'],['-'],['38.915kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 21:30 UTC+2:00']
96,['30/06/23'],['85.536kWh'],['1.316kWh/kW'],['-'],['30.169kW'],['12:50PM'],['Cloudy'],,['Updated 21:12 UTC+2:00']
97,['29/06/23'],['231.000kWh'],['3.554kWh/kW'],['-'],['31.644kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 21:10 UTC+2:00']
98,['28/06/23'],['251.505kWh'],['3.869kWh/kW'],['-'],['35.713kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:36 UTC+2:00']
99,['27/06/23'],['231.444kWh'],['3.561kWh/kW'],['-'],['31.455kW'],['2:50PM'],['Mostly Cloudy'],,['Updated 21:32 UTC+2:00']
100,['26/06/23'],['279.777kWh'],['4.304kWh/kW'],['-'],['34.443kW'],['1:05PM'],['Partly Cloudy'],,['Updated 21:28 UTC+2:00']
101,['25/06/23'],['291.342kWh'],['4.482kWh/kW'],['-'],['33.130kW'],['12:35PM'],['Partly Cloudy'],,['Updated 21:40 UTC+2:00']
102,['24/06/23'],['294.465kWh'],['4.530kWh/kW'],['-'],['36.053kW'],['2:05PM'],['Partly Cloudy'],,['Updated 21:37 UTC+2:00']
103,['23/06/23'],['253.680kWh'],['3.903kWh/kW'],['-'],['36.443kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 21:33 UTC+2:00']
104,['22/06/23'],['165.408kWh'],['2.545kWh/kW'],['-'],['28.536kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 21:15 UTC+2:00']
105,['21/06/23'],['187.743kWh'],['2.888kWh/kW'],['-'],['35.196kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:27 UTC+2:00']
106,['20/06/23'],['241.830kWh'],['3.720kWh/kW'],['-'],['31.849kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 21:08 UTC+2:00']
107,['19/06/23'],['219.348kWh'],['3.375kWh/kW'],['-'],['33.571kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 21:20 UTC+2:00']
108,['18/06/23'],['252.618kWh'],['3.886kWh/kW'],['-'],['32.190kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 21:33 UTC+2:00']
109,['17/06/23'],['282.636kWh'],['4.348kWh/kW'],['-'],['36.376kW'],['12:35PM'],['Partly Cloudy'],,['Updated 21:28 UTC+2:00']
110,['16/06/23'],['252.747kWh'],['3.888kWh/kW'],['-'],['36.623kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 21:40 UTC+2:00']
111,['15/06/23'],['252.141kWh'],['3.879kWh/kW'],['-'],['36.181kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:22 UTC+2:00']
112,['14/06/23'],['298.521kWh'],['4.593kWh/kW'],['-'],['34.711kW'],['1:05PM'],['Partly Cloudy'],,['Updated 21:34 UTC+2:00']
113,['13/06/23'],['299.763kWh'],['4.612kWh/kW'],['-'],['34.819kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:46 UTC+2:00']
114,['12/06/23'],['299.031kWh'],['4.600kWh/kW'],['-'],['34.688kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:29 UTC+2:00']
115,['11/06/23'],['244.917kWh'],['3.768kWh/kW'],['-'],['35.234kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 21:25 UTC+2:00']
116,['10/06/23'],['290.235kWh'],['4.465kWh/kW'],['-'],['33.882kW'],['1:50PM'],['Partly Cloudy'],,['Updated 21:22 UTC+2:00']
117,['09/06/23'],['291.459kWh'],['4.484kWh/kW'],['-'],['34.070kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:33 UTC+2:00']
118,['08/06/23'],['283.338kWh'],['4.359kWh/kW'],['-'],['32.887kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:30 UTC+2:00']
119,['07/06/23'],['286.389kWh'],['4.406kWh/kW'],['-'],['33.758kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:27 UTC+2:00']
120,['06/06/23'],['285.324kWh'],['4.390kWh/kW'],['-'],['33.829kW'],['1:20PM'],['Partly Cloudy'],,['Updated 21:24 UTC+2:00']
121,['05/06/23'],['279.144kWh'],['4.295kWh/kW'],['-'],['35.085kW'],['1:35PM'],['Partly Cloudy'],,['Updated 21:20 UTC+2:00']
122,['04/06/23'],['217.494kWh'],['3.346kWh/kW'],['-'],['36.849kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 21:31 UTC+2:00']
123,['03/06/23'],['279.312kWh'],['4.297kWh/kW'],['-'],['33.658kW'],['12:35PM'],['Partly Cloudy'],,['Updated 21:28 UTC+2:00']
124,['02/06/23'],['282.525kWh'],['4.347kWh/kW'],['-'],['34.262kW'],['1:05PM'],['Partly Cloudy'],,['Updated 21:26 UTC+2:00']
125,['01/06/23'],['270.228kWh'],['4.157kWh/kW'],['-'],['33.039kW'],['1:50PM'],['Partly Cloudy'],,['Updated 21:23 UTC+2:00']
126,['31/05/23'],['288.225kWh'],['4.434kWh/kW'],['-'],['33.860kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:29 UTC+2:00']
127,['30/05/23'],['283.119kWh'],['4.356kWh/kW'],['-'],['34.179kW'],['12:35PM'],['Partly Cloudy'],,['Updated 21:24 UTC+2:00']
128,['29/05/23'],['286.779kWh'],['4.412kWh/kW'],['-'],['34.058kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:20 UTC+2:00']
129,['28/05/23'],['278.313kWh'],['4.282kWh/kW'],['-'],['32.719kW'],['12:50PM'],['Partly Cloudy'],,['Updated 21:17 UTC+2:00']
130,['27/05/23'],['279.198kWh'],['4.295kWh/kW'],['-'],['33.716kW'],['1:50PM'],['Partly Cloudy'],,['Updated 21:13 UTC+2:00']
131,['26/05/23'],['281.391kWh'],['4.329kWh/kW'],['-'],['34.130kW'],['12:35PM'],['Partly Cloudy'],,['Updated 21:09 UTC+2:00']
