,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
125,['2021-19'],['1.048MWh'],['2.304kWh/kW'],['-'],"['0,00 CHF']",['73.299kWh'],['284.382kWh'],['149.741kWh'],['10/05/21 - 16/05/21']
126,['2021-18'],['1.343MWh'],['2.951kWh/kW'],['-'],"['0,00 CHF']",['55.284kWh'],['273.126kWh'],['191.824kWh'],['03/05/21 - 09/05/21']
127,['2021-17'],['1.008MWh'],['2.215kWh/kW'],['-'],"['0,00 CHF']",['33.624kWh'],['257.052kWh'],['143.958kWh'],['26/04/21 - 02/05/21']
128,['2021-16'],['1.648MWh'],['3.621kWh/kW'],['-'],"['0,00 CHF']",['192.210kWh'],['263.604kWh'],['235.389kWh'],['19/04/21 - 25/04/21']
129,['2021-15'],['1.039MWh'],['2.283kWh/kW'],['-'],"['0,00 CHF']",['67.947kWh'],['218.883kWh'],['148.398kWh'],['12/04/21 - 18/04/21']
130,['2021-14'],['1.136MWh'],['2.497kWh/kW'],['-'],"['0,00 CHF']",['117.117kWh'],['231.093kWh'],['162.309kWh'],['05/04/21 - 11/04/21']
131,['2021-13'],['1.329MWh'],['2.921kWh/kW'],['-'],"['0,00 CHF']",['134.994kWh'],['223.083kWh'],['189.859kWh'],['29/03/21 - 04/04/21']
132,['2021-12'],['1.156MWh'],['2.540kWh/kW'],['-'],"['0,00 CHF']",['71.304kWh'],['200.943kWh'],['165.089kWh'],['22/03/21 - 28/03/21']
133,['2021-11'],['562.437kWh'],['1.236kWh/kW'],['-'],"['0,00 CHF']",['39.099kWh'],['144.891kWh'],['80.348kWh'],['15/03/21 - 21/03/21']
134,['2021-10'],['709.923kWh'],['1.560kWh/kW'],['-'],"['0,00 CHF']",['51.273kWh'],['145.197kWh'],['101.417kWh'],['08/03/21 - 14/03/21']
135,['2021-09'],['540.420kWh'],['1.188kWh/kW'],['-'],"['0,00 CHF']",['18.861kWh'],['131.781kWh'],['77.202kWh'],['01/03/21 - 07/03/21']
136,['2021-08'],['675.870kWh'],['1.485kWh/kW'],['-'],"['0,00 CHF']",['58.188kWh'],['118.935kWh'],['96.552kWh'],['22/02/21 - 28/02/21']
137,['2021-07'],['505.227kWh'],['1.110kWh/kW'],['-'],"['0,00 CHF']",['0.780kWh'],['115.905kWh'],['72.175kWh'],['15/02/21 - 21/02/21']
138,['2021-06'],['50.190kWh'],['0.110kWh/kW'],['-'],"['0,00 CHF']",['0.003kWh'],['47.490kWh'],['7.170kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['179.688kWh'],['0.395kWh/kW'],['-'],"['0,00 CHF']",['3.627kWh'],['70.089kWh'],['25.669kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['64.773kWh'],['0.142kWh/kW'],['-'],"['0,00 CHF']",['0.096kWh'],['24.621kWh'],['9.253kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['24.747kWh'],['0.063kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['20.169kWh'],['4.124kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['26.316kWh'],['0.058kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['12.702kWh'],['3.759kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['44.325kWh'],['0.097kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['24.069kWh'],['6.332kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['93.312kWh'],['0.205kWh/kW'],['-'],"['0,00 CHF']",['2.058kWh'],['36.099kWh'],['13.330kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['134.781kWh'],['0.296kWh/kW'],['-'],"['0,00 CHF']",['7.599kWh'],['42.795kWh'],['19.254kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['106.647kWh'],['0.234kWh/kW'],['-'],"['0,00 CHF']",['9.612kWh'],['27.369kWh'],['15.235kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['22.959kWh'],['0.051kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['11.958kWh'],['3.279kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['34.668kWh'],['0.076kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['20.028kWh'],['4.952kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['80.790kWh'],['0.178kWh/kW'],['-'],"['0,00 CHF']",['1.887kWh'],['39.435kWh'],['11.541kWh'],['23/11/20 - 29/11/20']
150,['2020-47'],['286.404kWh'],['0.630kWh/kW'],['-'],"['0,00 CHF']",['6.831kWh'],['61.767kWh'],['40.914kWh'],['16/11/20 - 22/11/20']
151,['2020-46'],['307.884kWh'],['0.677kWh/kW'],['-'],"['0,00 CHF']",['10.701kWh'],['65.745kWh'],['43.983kWh'],['09/11/20 - 15/11/20']
152,['2020-45'],['172.017kWh'],['0.378kWh/kW'],['-'],"['0,00 CHF']",['7.554kWh'],['73.479kWh'],['24.573kWh'],['02/11/20 - 08/11/20']
153,['2020-44'],['250.761kWh'],['0.551kWh/kW'],['-'],"['0,00 CHF']",['2.769kWh'],['66.234kWh'],['35.823kWh'],['26/10/20 - 01/11/20']
154,['2020-43'],['418.704kWh'],['0.920kWh/kW'],['-'],"['0,00 CHF']",['10.263kWh'],['82.008kWh'],['59.814kWh'],['19/10/20 - 25/10/20']
155,['2020-42'],['397.629kWh'],['0.874kWh/kW'],['-'],"['0,00 CHF']",['13.665kWh'],['101.364kWh'],['56.804kWh'],['12/10/20 - 18/10/20']
156,['2020-41'],['525.849kWh'],['1.156kWh/kW'],['-'],"['0,00 CHF']",['28.215kWh'],['119.331kWh'],['75.121kWh'],['05/10/20 - 11/10/20']
