,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
76,['2022-16'],['509.764kWh'],['4.436kWh/kW'],['-'],"['0,00 CHF']",['33.055kWh'],['91.395kWh'],['72.823kWh'],['18/04/22 - 24/04/22']
77,['2022-15'],['531.341kWh'],['4.624kWh/kW'],['-'],"['0,00 CHF']",['55.526kWh'],['91.167kWh'],['75.905kWh'],['11/04/22 - 17/04/22']
78,['2022-14'],['327.959kWh'],['2.854kWh/kW'],['-'],"['0,00 CHF']",['32.273kWh'],['64.027kWh'],['46.851kWh'],['04/04/22 - 10/04/22']
79,['2022-13'],['183.275kWh'],['1.595kWh/kW'],['-'],"['0,00 CHF']",['0.342kWh'],['66.856kWh'],['26.182kWh'],['28/03/22 - 03/04/22']
80,['2022-12'],['456.190kWh'],['3.970kWh/kW'],['-'],"['0,00 CHF']",['58.554kWh'],['68.171kWh'],['65.170kWh'],['21/03/22 - 27/03/22']
81,['2022-11'],['290.383kWh'],['2.527kWh/kW'],['-'],"['0,00 CHF']",['9.949kWh'],['61.406kWh'],['41.483kWh'],['14/03/22 - 20/03/22']
82,['2022-10'],['380.987kWh'],['3.316kWh/kW'],['-'],"['0,00 CHF']",['49.011kWh'],['58.170kWh'],['54.426kWh'],['07/03/22 - 13/03/22']
83,['2022-09'],['350.464kWh'],['3.050kWh/kW'],['-'],"['0,00 CHF']",['41.766kWh'],['54.772kWh'],['50.066kWh'],['28/02/22 - 06/03/22']
84,['2022-08'],['238.746kWh'],['2.078kWh/kW'],['-'],"['0,00 CHF']",['21.167kWh'],['50.478kWh'],['34.106kWh'],['21/02/22 - 27/02/22']
85,['2022-07'],['146.127kWh'],['1.272kWh/kW'],['-'],"['0,00 CHF']",['12.400kWh'],['32.103kWh'],['20.875kWh'],['14/02/22 - 20/02/22']
86,['2022-06'],['219.001kWh'],['1.906kWh/kW'],['-'],"['0,00 CHF']",['22.438kWh'],['36.218kWh'],['31.285kWh'],['07/02/22 - 13/02/22']
87,['2022-05'],['108.268kWh'],['0.942kWh/kW'],['-'],"['0,00 CHF']",['4.048kWh'],['29.214kWh'],['15.466kWh'],['31/01/22 - 06/02/22']
88,['2022-04'],['129.812kWh'],['1.130kWh/kW'],['-'],"['0,00 CHF']",['7.082kWh'],['23.483kWh'],['18.544kWh'],['24/01/22 - 30/01/22']
89,['2022-03'],['101.375kWh'],['0.882kWh/kW'],['-'],"['0,00 CHF']",['10.037kWh'],['20.266kWh'],['14.482kWh'],['17/01/22 - 23/01/22']
90,['2022-02'],['27.762kWh'],['0.242kWh/kW'],['-'],"['0,00 CHF']",['0.153kWh'],['9.999kWh'],['3.966kWh'],['10/01/22 - 16/01/22']
91,['2022-01'],['51.263kWh'],['0.446kWh/kW'],['-'],"['0,00 CHF']",['1.464kWh'],['10.892kWh'],['7.323kWh'],['03/01/22 - 09/01/22']
92,['2021-52'],['68.062kWh'],['0.592kWh/kW'],['-'],"['0,00 CHF']",['2.648kWh'],['15.275kWh'],['9.723kWh'],['27/12/21 - 02/01/22']
93,['2021-51'],['54.190kWh'],['0.472kWh/kW'],['-'],"['0,00 CHF']",['3.827kWh'],['14.992kWh'],['7.741kWh'],['20/12/21 - 26/12/21']
94,['2021-50'],['53.455kWh'],['0.465kWh/kW'],['-'],"['0,00 CHF']",['4.077kWh'],['14.235kWh'],['7.636kWh'],['13/12/21 - 19/12/21']
95,['2021-49'],['48.443kWh'],['0.422kWh/kW'],['-'],"['0,00 CHF']",['1.687kWh'],['13.974kWh'],['6.920kWh'],['06/12/21 - 12/12/21']
96,['2021-48'],['49.523kWh'],['0.431kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['12.763kWh'],['7.074kWh'],['29/11/21 - 05/12/21']
97,['2021-47'],['34.909kWh'],['0.304kWh/kW'],['-'],"['0,00 CHF']",['0.168kWh'],['8.441kWh'],['4.987kWh'],['22/11/21 - 28/11/21']
98,['2021-46'],['70.356kWh'],['0.612kWh/kW'],['-'],"['0,00 CHF']",['2.313kWh'],['21.365kWh'],['10.050kWh'],['15/11/21 - 21/11/21']
99,['2021-45'],['89.034kWh'],['0.775kWh/kW'],['-'],"['0,00 CHF']",['5.384kWh'],['19.419kWh'],['12.719kWh'],['08/11/21 - 14/11/21']
100,['2021-44'],['103.430kWh'],['0.900kWh/kW'],['-'],"['0,00 CHF']",['7.359kWh'],['26.299kWh'],['14.775kWh'],['01/11/21 - 07/11/21']
101,['2021-43'],['154.232kWh'],['1.342kWh/kW'],['-'],"['0,00 CHF']",['6.875kWh'],['33.418kWh'],['22.033kWh'],['25/10/21 - 31/10/21']
102,['2021-42'],['197.028kWh'],['1.715kWh/kW'],['-'],"['0,00 CHF']",['14.794kWh'],['37.182kWh'],['28.146kWh'],['18/10/21 - 24/10/21']
103,['2021-41'],['235.076kWh'],['2.046kWh/kW'],['-'],"['0,00 CHF']",['17.076kWh'],['45.450kWh'],['33.582kWh'],['11/10/21 - 17/10/21']
104,['2021-40'],['179.489kWh'],['1.562kWh/kW'],['-'],"['0,00 CHF']",['15.659kWh'],['35.081kWh'],['25.641kWh'],['04/10/21 - 10/10/21']
105,['2021-39'],['279.403kWh'],['2.432kWh/kW'],['-'],"['0,00 CHF']",['27.046kWh'],['48.364kWh'],['39.914kWh'],['27/09/21 - 03/10/21']
106,['2021-38'],['282.701kWh'],['2.460kWh/kW'],['-'],"['0,00 CHF']",['21.148kWh'],['53.017kWh'],['40.385kWh'],['20/09/21 - 26/09/21']
107,['2021-37'],['285.813kWh'],['2.487kWh/kW'],['-'],"['0,00 CHF']",['12.191kWh'],['56.745kWh'],['40.830kWh'],['13/09/21 - 19/09/21']
108,['2021-36'],['379.407kWh'],['3.302kWh/kW'],['-'],"['0,00 CHF']",['31.062kWh'],['66.772kWh'],['54.201kWh'],['06/09/21 - 12/09/21']
109,['2021-35'],['406.726kWh'],['3.540kWh/kW'],['-'],"['0,00 CHF']",['22.080kWh'],['70.849kWh'],['58.103kWh'],['30/08/21 - 05/09/21']
110,['2021-34'],['293.369kWh'],['2.553kWh/kW'],['-'],"['0,00 CHF']",['25.111kWh'],['63.179kWh'],['41.909kWh'],['23/08/21 - 29/08/21']
