,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
83,['Nov 16'],['258.298kWh'],['0.718kWh/kW'],['73.324kWh'],"['14,07 CHF']",['1.153kWh'],['20.562kWh'],['8.609kWh'],[]
84,['Oct 16'],['472.635kWh'],['1.271kWh/kW'],['265.888kWh'],"['47,51 CHF']",['3.503kWh'],['31.387kWh'],['15.246kWh'],[]
85,['Sep 16'],['966.790kWh'],['2.686kWh/kW'],['654.751kWh'],"['121,53 CHF']",['10.024kWh'],['46.625kWh'],['32.226kWh'],[]
86,['Aug 16'],['1.303MWh'],['3.503kWh/kW'],['1.004MWh'],"['181,99 CHF']",['8.670kWh'],['58.841kWh'],['42.036kWh'],[]
87,['Jul 16'],['1.443MWh'],['3.879kWh/kW'],['1.127MWh'],"['199,88 CHF']",['11.349kWh'],['64.409kWh'],['46.545kWh'],[]
88,['Jun 16'],['1.127MWh'],['3.354kWh/kW'],['833.910kWh'],"['155,30 CHF']",['0.005kWh'],['66.096kWh'],['40.246kWh'],['Partial Month (28 days)']
89,['May 16'],['1.268MWh'],['3.409kWh/kW'],['0.079kWh'],"['0,01 CHF']",['6.618kWh'],['65.091kWh'],['40.908kWh'],[]
90,['Apr 16'],['1.012MWh'],['2.811kWh/kW'],['0.000kWh'],"['0,00 CHF']",['7.714kWh'],['60.867kWh'],['33.729kWh'],[]
91,['Mar 16'],['739.745kWh'],['1.989kWh/kW'],['0.000kWh'],"['0,00 CHF']",['3.285kWh'],['45.267kWh'],['23.862kWh'],[]
92,['Feb 16'],['324.785kWh'],['0.933kWh/kW'],['0.000kWh'],"['0,00 CHF']",['0.926kWh'],['25.563kWh'],['11.199kWh'],[]
93,['Jan 16'],['199.973kWh'],['0.556kWh/kW'],['0.000kWh'],"['0,00 CHF']",['1.000kWh'],['17.131kWh'],['6.665kWh'],['Partial Month (30 days)']
94,['Dec 15'],['232.290kWh'],['0.624kWh/kW'],['0.000kWh'],"['0,00 CHF']",['1.253kWh'],['14.452kWh'],['7.493kWh'],[]
95,['Nov 15'],['336.099kWh'],['0.934kWh/kW'],['0.000kWh'],"['0,00 CHF']",['1.103kWh'],['20.827kWh'],['11.203kWh'],[]
