,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
116,['10/06/23'],['40.898kWh'],['4.717kWh/kW'],['40.898kWh'],['5.940kW'],['10:50AM'],['Partly Cloudy'],,['Updated 20:55 UTC+2:00']
117,['09/06/23'],['43.951kWh'],['5.069kWh/kW'],['43.951kWh'],['5.724kW'],['11:05AM'],['Fine'],,['Updated 21:01 UTC+2:00']
118,['08/06/23'],['42.487kWh'],['4.900kWh/kW'],['42.487kWh'],['6.108kW'],['11:15AM'],['Partly Cloudy'],,['Updated 20:30 UTC+2:00']
119,['07/06/23'],['43.914kWh'],['5.065kWh/kW'],['43.914kWh'],['5.736kW'],['11:05AM'],['Fine'],,['Updated 20:50 UTC+2:00']
120,['06/06/23'],['43.602kWh'],['5.029kWh/kW'],['43.602kWh'],['5.640kW'],['10:50AM'],['Fine'],,['Updated 20:50 UTC+2:00']
121,['05/06/23'],['41.789kWh'],['4.820kWh/kW'],['41.789kWh'],['5.808kW'],['8:55AM'],['Partly Cloudy'],,['Updated 20:50 UTC+2:00']
122,['04/06/23'],['36.611kWh'],['4.223kWh/kW'],['36.611kWh'],['6.000kW'],['10:05AM'],['Partly Cloudy'],,['Updated 20:55 UTC+2:00']
123,['03/06/23'],['44.084kWh'],['5.085kWh/kW'],['44.084kWh'],['5.748kW'],['10:55AM'],['Fine'],,['Updated 20:55 UTC+2:00']
124,['02/06/23'],['43.952kWh'],['5.069kWh/kW'],['43.952kWh'],['5.784kW'],['10:50AM'],['Fine'],,['Updated 20:50 UTC+2:00']
125,['01/06/23'],['44.806kWh'],['5.168kWh/kW'],['44.806kWh'],['5.724kW'],['11:10AM'],['Fine'],,['Updated 20:45 UTC+2:00']
126,['31/05/23'],['45.188kWh'],['5.212kWh/kW'],['45.188kWh'],['5.736kW'],['10:45AM'],['Fine'],,['Updated 20:50 UTC+2:00']
127,['30/05/23'],['42.573kWh'],['4.910kWh/kW'],['42.573kWh'],['5.832kW'],['10:55AM'],['Partly Cloudy'],,['Updated 20:50 UTC+2:00']
128,['29/05/23'],['43.765kWh'],['5.048kWh/kW'],['43.765kWh'],['5.844kW'],['10:55AM'],['Fine'],,['Updated 20:45 UTC+2:00']
129,['28/05/23'],['43.529kWh'],['5.021kWh/kW'],['43.529kWh'],['5.748kW'],['11:10AM'],['Fine'],,['Updated 20:50 UTC+2:00']
130,['27/05/23'],['43.484kWh'],['5.015kWh/kW'],['43.484kWh'],['5.748kW'],['11:00AM'],['Fine'],,['Updated 20:40 UTC+2:00']
131,['26/05/23'],['41.376kWh'],['4.772kWh/kW'],['41.376kWh'],['6.060kW'],['10:45AM'],['Partly Cloudy'],,['Updated 20:40 UTC+2:00']
132,['25/05/23'],['40.847kWh'],['4.711kWh/kW'],['40.847kWh'],['6.024kW'],['10:55AM'],['Partly Cloudy'],,['Updated 20:45 UTC+2:00']
133,['24/05/23'],['10.421kWh'],['1.202kWh/kW'],['10.421kWh'],['3.228kW'],['2:25PM'],['Cloudy'],,['Updated 20:30 UTC+2:00']
134,['23/05/23'],['19.695kWh'],['2.272kWh/kW'],['19.695kWh'],['6.168kW'],['9:35AM'],['Cloudy'],,['Updated 20:25 UTC+2:00']
135,['22/05/23'],['43.864kWh'],['5.059kWh/kW'],['43.864kWh'],['5.796kW'],['10:55AM'],['Fine'],,['Updated 20:45 UTC+2:00']
136,['21/05/23'],['31.238kWh'],['3.603kWh/kW'],['31.238kWh'],['4.896kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 20:35 UTC+2:00']
137,['20/05/23'],['33.852kWh'],['3.904kWh/kW'],['33.852kWh'],['5.724kW'],['12:40PM'],['Mostly Cloudy'],,['Updated 20:35 UTC+2:00']
138,['19/05/23'],['21.591kWh'],['2.490kWh/kW'],['21.591kWh'],['5.508kW'],['8:45AM'],['Cloudy'],,['Updated 20:10 UTC+2:00']
139,['18/05/23'],['28.051kWh'],['3.235kWh/kW'],['28.051kWh'],['6.132kW'],['9:10AM'],['Mostly Cloudy'],,['Updated 20:05 UTC+2:00']
140,['17/05/23'],['20.279kWh'],['2.339kWh/kW'],['20.279kWh'],['6.720kW'],['9:30AM'],['Cloudy'],,['Updated 20:20 UTC+2:00']
141,['16/05/23'],['11.084kWh'],['1.278kWh/kW'],['11.084kWh'],['2.916kW'],['7:25AM'],['Cloudy'],,['Updated 19:55 UTC+2:00']
142,['15/05/23'],['19.937kWh'],['2.300kWh/kW'],['19.937kWh'],['6.648kW'],['12:35PM'],['Cloudy'],,['Updated 20:25 UTC+2:00']
143,['14/05/23'],['15.990kWh'],['1.844kWh/kW'],['15.990kWh'],['4.980kW'],['11:35AM'],['Cloudy'],,['Updated 19:45 UTC+2:00']
144,['13/05/23'],['22.766kWh'],['2.626kWh/kW'],['22.766kWh'],['5.364kW'],['11:00AM'],['Mostly Cloudy'],,['Updated 20:30 UTC+2:00']
145,['12/05/23'],['30.799kWh'],['3.552kWh/kW'],['30.799kWh'],['7.056kW'],['11:30AM'],['Mostly Cloudy'],,['Updated 20:20 UTC+2:00']
146,['11/05/23'],['11.998kWh'],['1.384kWh/kW'],['11.998kWh'],['3.516kW'],['10:50AM'],['Cloudy'],,['Updated 19:55 UTC+2:00']
147,['10/05/23'],['10.189kWh'],['1.175kWh/kW'],['10.189kWh'],['1.584kW'],['12:40PM'],['Cloudy'],,['Updated 19:40 UTC+2:00']
148,['09/05/23'],['32.170kWh'],['3.710kWh/kW'],['32.170kWh'],['6.012kW'],['11:15AM'],['Mostly Cloudy'],,['Updated 19:05 UTC+2:00']
149,['08/05/23'],['14.964kWh'],['1.726kWh/kW'],['14.964kWh'],['6.120kW'],['12:30PM'],['Cloudy'],,['Updated 20:10 UTC+2:00']
