,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
17,['May 22'],['611.111kWh'],['4.506kWh/kW'],['-'],"['0,00 CHF']",['6.723kWh'],['27.053kWh'],['19.713kWh'],[]
18,['Apr 22'],['475.399kWh'],['3.622kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['25.887kWh'],['15.846kWh'],[]
19,['Mar 22'],['499.361kWh'],['3.682kWh/kW'],['-'],"['0,00 CHF']",['2.062kWh'],['20.994kWh'],['16.108kWh'],[]
20,['Feb 22'],['277.246kWh'],['2.263kWh/kW'],['-'],"['0,00 CHF']",['1.063kWh'],['18.796kWh'],['9.901kWh'],[]
21,['Jan 22'],['162.116kWh'],['1.195kWh/kW'],['-'],"['0,00 CHF']",['0.026kWh'],['10.491kWh'],['5.229kWh'],[]
22,['Dec 21'],['77.423kWh'],['0.571kWh/kW'],['-'],"['0,00 CHF']",['0.357kWh'],['7.402kWh'],['2.497kWh'],[]
23,['Nov 21'],['96.536kWh'],['0.736kWh/kW'],['-'],"['0,00 CHF']",['0.004kWh'],['10.655kWh'],['3.217kWh'],[]
24,['Oct 21'],['303.773kWh'],['2.240kWh/kW'],['-'],"['0,00 CHF']",['1.352kWh'],['17.586kWh'],['9.799kWh'],[]
25,['Sep 21'],['463.500kWh'],['3.531kWh/kW'],['-'],"['0,00 CHF']",['2.815kWh'],['22.973kWh'],['15.450kWh'],[]
26,['Aug 21'],['455.156kWh'],['3.356kWh/kW'],['-'],"['0,00 CHF']",['4.568kWh'],['23.788kWh'],['14.682kWh'],[]
27,['Jul 21'],['511.923kWh'],['3.775kWh/kW'],['-'],"['0,00 CHF']",['6.620kWh'],['26.653kWh'],['16.513kWh'],[]
28,['Jun 21'],['605.798kWh'],['4.616kWh/kW'],['-'],"['0,00 CHF']",['6.414kWh'],['27.322kWh'],['20.193kWh'],[]
29,['May 21'],['539.748kWh'],['3.980kWh/kW'],['-'],"['0,00 CHF']",['3.580kWh'],['28.315kWh'],['17.411kWh'],[]
30,['Apr 21'],['565.722kWh'],['4.310kWh/kW'],['-'],"['0,00 CHF']",['7.926kWh'],['26.262kWh'],['18.857kWh'],[]
31,['Mar 21'],['434.736kWh'],['3.205kWh/kW'],['-'],"['0,00 CHF']",['2.999kWh'],['23.008kWh'],['14.023kWh'],[]
32,['Feb 21'],['209.206kWh'],['1.708kWh/kW'],['-'],"['0,00 CHF']",['0.192kWh'],['17.077kWh'],['7.471kWh'],[]
33,['Jan 21'],['42.651kWh'],['0.314kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['7.808kWh'],['1.375kWh'],[]
34,['Dec 20'],['63.303kWh'],['0.467kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['6.464kWh'],['2.042kWh'],[]
35,['Nov 20'],['138.551kWh'],['1.056kWh/kW'],['-'],"['0,00 CHF']",['0.765kWh'],['11.210kWh'],['4.618kWh'],[]
36,['Oct 20'],['256.310kWh'],['1.890kWh/kW'],['-'],"['0,00 CHF']",['1.023kWh'],['16.091kWh'],['8.268kWh'],[]
37,['Sep 20'],['452.548kWh'],['3.448kWh/kW'],['-'],"['0,00 CHF']",['3.201kWh'],['22.363kWh'],['15.084kWh'],[]
38,['Aug 20'],['538.834kWh'],['3.973kWh/kW'],['-'],"['0,00 CHF']",['2.210kWh'],['26.695kWh'],['17.381kWh'],[]
39,['Jul 20'],['667.620kWh'],['4.923kWh/kW'],['-'],"['0,00 CHF']",['5.682kWh'],['27.946kWh'],['21.536kWh'],[]
40,['Jun 20'],['543.355kWh'],['4.140kWh/kW'],['-'],"['0,00 CHF']",['4.684kWh'],['27.687kWh'],['18.111kWh'],[]
41,['May 20'],['635.953kWh'],['4.689kWh/kW'],['-'],"['0,00 CHF']",['3.196kWh'],['28.459kWh'],['20.514kWh'],[]
42,['Apr 20'],['660.338kWh'],['5.031kWh/kW'],['-'],"['0,00 CHF']",['6.396kWh'],['26.017kWh'],['22.011kWh'],[]
43,['Mar 20'],['453.101kWh'],['3.341kWh/kW'],['-'],"['0,00 CHF']",['2.488kWh'],['24.529kWh'],['14.616kWh'],[]
44,['Feb 20'],['260.813kWh'],['2.056kWh/kW'],['-'],"['0,00 CHF']",['1.098kWh'],['18.117kWh'],['8.993kWh'],[]
45,['Jan 20'],['173.641kWh'],['1.280kWh/kW'],['-'],"['0,00 CHF']",['1.026kWh'],['9.640kWh'],['5.601kWh'],[]
46,['Dec 19'],['96.057kWh'],['0.708kWh/kW'],['-'],"['0,00 CHF']",['1.251kWh'],['7.864kWh'],['3.098kWh'],[]
47,['Nov 19'],['130.692kWh'],['0.996kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['7.678kWh'],['4.356kWh'],[]
48,['Oct 19'],['268.398kWh'],['2.045kWh/kW'],['-'],"['0,00 CHF']",['1.518kWh'],['19.110kWh'],['8.946kWh'],['Partial Month (30 days)']
49,['Sep 19'],['477.410kWh'],['3.637kWh/kW'],['-'],"['0,00 CHF']",['4.690kWh'],['23.368kWh'],['15.913kWh'],[]
50,['Aug 19'],['560.937kWh'],['4.136kWh/kW'],['-'],"['0,00 CHF']",['4.077kWh'],['25.819kWh'],['18.094kWh'],[]
51,['Jul 19'],['693.814kWh'],['5.116kWh/kW'],['-'],"['0,00 CHF']",['4.551kWh'],['28.729kWh'],['22.381kWh'],[]
52,['Jun 19'],['667.516kWh'],['5.086kWh/kW'],['-'],"['0,00 CHF']",['7.101kWh'],['29.253kWh'],['22.250kWh'],[]
53,['May 19'],['520.366kWh'],['3.837kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['28.757kWh'],['16.786kWh'],[]
54,['Apr 19'],['477.950kWh'],['3.642kWh/kW'],['-'],"['0,00 CHF']",['3.040kWh'],['26.146kWh'],['15.931kWh'],[]
55,['Mar 19'],['448.593kWh'],['3.308kWh/kW'],['-'],"['0,00 CHF']",['2.647kWh'],['23.711kWh'],['14.470kWh'],[]
56,['Feb 19'],['308.420kWh'],['2.518kWh/kW'],['-'],"['0,00 CHF']",['0.789kWh'],['18.733kWh'],['11.015kWh'],[]
57,['Jan 19'],['113.368kWh'],['0.836kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['9.154kWh'],['3.657kWh'],[]
58,['Dec 18'],['83.992kWh'],['0.619kWh/kW'],['-'],"['0,00 CHF']",['0.069kWh'],['5.987kWh'],['2.709kWh'],[]
59,['Nov 18'],['120.394kWh'],['0.917kWh/kW'],['-'],"['0,00 CHF']",['0.986kWh'],['12.456kWh'],['4.013kWh'],[]
60,['Oct 18'],['354.996kWh'],['2.618kWh/kW'],['-'],"['0,00 CHF']",['1.065kWh'],['19.120kWh'],['11.451kWh'],[]
61,['Sep 18'],['529.859kWh'],['4.037kWh/kW'],['-'],"['0,00 CHF']",['3.984kWh'],['22.900kWh'],['17.661kWh'],[]
62,['Aug 18'],['602.643kWh'],['4.443kWh/kW'],['-'],"['0,00 CHF']",['3.392kWh'],['25.557kWh'],['19.440kWh'],[]
63,['Jul 18'],['686.251kWh'],['5.060kWh/kW'],['-'],"['0,00 CHF']",['9.000kWh'],['27.611kWh'],['22.137kWh'],[]
64,['Jun 18'],['647.033kWh'],['4.930kWh/kW'],['-'],"['0,00 CHF']",['3.796kWh'],['26.922kWh'],['21.567kWh'],[]
65,['May 18'],['565.756kWh'],['4.171kWh/kW'],['-'],"['0,00 CHF']",['5.442kWh'],['26.404kWh'],['18.250kWh'],[]
66,['Apr 18'],['583.001kWh'],['4.442kWh/kW'],['-'],"['0,00 CHF']",['8.588kWh'],['25.242kWh'],['19.433kWh'],[]
67,['Mar 18'],['291.895kWh'],['2.152kWh/kW'],['-'],"['0,00 CHF']",['0.252kWh'],['22.946kWh'],['9.415kWh'],[]
68,['Feb 18'],['152.492kWh'],['1.245kWh/kW'],['-'],"['0,00 CHF']",['0.407kWh'],['16.640kWh'],['5.446kWh'],[]
69,['Jan 18'],['116.597kWh'],['0.860kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['9.894kWh'],['3.761kWh'],[]
70,['Dec 17'],['69.731kWh'],['0.514kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['7.256kWh'],['2.249kWh'],[]
71,['Nov 17'],['125.156kWh'],['0.954kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['12.692kWh'],['4.171kWh'],[]
