,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
119,['07/06/23'],['138.552kWh'],['5.020kWh/kW'],['-'],['15.472kW'],['1:20PM'],['Fine'],,['Updated 23:46 UTC+2:00']
120,['06/06/23'],['129.393kWh'],['4.688kWh/kW'],['-'],['18.176kW'],['2:20PM'],['Partly Cloudy'],,['Updated 23:44 UTC+2:00']
121,['05/06/23'],['117.750kWh'],['4.266kWh/kW'],['-'],['17.173kW'],['12:50PM'],['Partly Cloudy'],,['Updated 23:40 UTC+2:00']
122,['04/06/23'],['117.582kWh'],['4.260kWh/kW'],['-'],['15.813kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:43 UTC+2:00']
123,['03/06/23'],['134.424kWh'],['4.870kWh/kW'],['-'],['15.477kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:43 UTC+2:00']
124,['02/06/23'],['132.096kWh'],['4.786kWh/kW'],['-'],['15.701kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
125,['01/06/23'],['126.588kWh'],['4.587kWh/kW'],['-'],['15.210kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
126,['31/05/23'],['137.718kWh'],['4.990kWh/kW'],['-'],['15.760kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:38 UTC+2:00']
127,['30/05/23'],['116.658kWh'],['4.227kWh/kW'],['-'],['15.814kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:44 UTC+2:00']
128,['29/05/23'],['139.236kWh'],['5.045kWh/kW'],['-'],['16.044kW'],['1:05PM'],['Fine'],,['Updated 23:35 UTC+2:00']
129,['28/05/23'],['131.202kWh'],['4.754kWh/kW'],['-'],['15.595kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:35 UTC+2:00']
130,['27/05/23'],['135.540kWh'],['4.911kWh/kW'],['-'],['15.988kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:34 UTC+2:00']
131,['26/05/23'],['133.827kWh'],['4.849kWh/kW'],['-'],['16.253kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:32 UTC+2:00']
132,['25/05/23'],['111.105kWh'],['4.026kWh/kW'],['-'],['18.021kW'],['2:05PM'],['Partly Cloudy'],,['Updated 23:31 UTC+2:00']
133,['24/05/23'],['36.822kWh'],['1.334kWh/kW'],['-'],['7.267kW'],['10:20AM'],['Cloudy'],,['Updated 23:01 UTC+2:00']
134,['23/05/23'],['96.948kWh'],['3.513kWh/kW'],['-'],['18.303kW'],['2:50PM'],['Mostly Cloudy'],,['Updated 23:05 UTC+2:00']
135,['22/05/23'],['132.312kWh'],['4.794kWh/kW'],['-'],['15.742kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:26 UTC+2:00']
136,['21/05/23'],['123.891kWh'],['4.489kWh/kW'],['-'],['16.623kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:19 UTC+2:00']
137,['20/05/23'],['57.177kWh'],['2.072kWh/kW'],['-'],['11.187kW'],['1:50PM'],['Cloudy'],,['Updated 23:15 UTC+2:00']
138,['19/05/23'],['74.763kWh'],['2.709kWh/kW'],['-'],['18.464kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 23:09 UTC+2:00']
139,['18/05/23'],['73.137kWh'],['2.650kWh/kW'],['-'],['13.974kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:08 UTC+2:00']
140,['17/05/23'],['93.675kWh'],['3.394kWh/kW'],['-'],['16.511kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:22 UTC+2:00']
141,['16/05/23'],['31.338kWh'],['1.135kWh/kW'],['-'],['9.743kW'],['12:50PM'],['Cloudy'],,['Updated 23:20 UTC+2:00']
142,['15/05/23'],['78.984kWh'],['2.862kWh/kW'],['-'],['19.036kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 23:19 UTC+2:00']
143,['14/05/23'],['47.535kWh'],['1.722kWh/kW'],['-'],['10.586kW'],['5:35PM'],['Cloudy'],,['Updated 23:16 UTC+2:00']
144,['13/05/23'],['43.086kWh'],['1.561kWh/kW'],['-'],['10.856kW'],['1:50PM'],['Cloudy'],,['Updated 23:16 UTC+2:00']
145,['12/05/23'],['89.790kWh'],['3.253kWh/kW'],['-'],['20.591kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 23:14 UTC+2:00']
146,['11/05/23'],['59.967kWh'],['2.173kWh/kW'],['-'],['14.069kW'],['10:20AM'],['Cloudy'],,['Updated 22:59 UTC+2:00']
147,['10/05/23'],['87.066kWh'],['3.155kWh/kW'],['-'],['17.607kW'],['4:05PM'],['Mostly Cloudy'],,['Updated 23:13 UTC+2:00']
148,['09/05/23'],['76.131kWh'],['2.758kWh/kW'],['-'],['13.023kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 22:41 UTC+2:00']
149,['08/05/23'],['65.511kWh'],['2.374kWh/kW'],['-'],['17.462kW'],['11:20AM'],['Cloudy'],,['Updated 22:41 UTC+2:00']
