,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
39,['26/08/23'],['18.995kWh'],['1.439kWh/kW'],['-'],['7.082kW'],['4:05PM'],['Mostly Cloudy'],,['Updated 06:48 UTC+2:00']
40,['25/08/23'],['37.453kWh'],['2.837kWh/kW'],['-'],['6.266kW'],['1:05PM'],['Partly Cloudy'],,['Updated 06:51 UTC+2:00']
41,['24/08/23'],['55.479kWh'],['4.203kWh/kW'],['-'],['8.474kW'],['3:25PM'],['Fine'],,['Updated 06:47 UTC+2:00']
42,['23/08/23'],['61.664kWh'],['4.672kWh/kW'],['-'],['8.045kW'],['2:00PM'],['Fine'],,['Updated 06:50 UTC+2:00']
43,['22/08/23'],['60.437kWh'],['4.579kWh/kW'],['-'],['8.677kW'],['2:15PM'],['Fine'],,['Updated 06:52 UTC+2:00']
44,['21/08/23'],['64.312kWh'],['4.872kWh/kW'],['-'],['8.192kW'],['2:00PM'],['Fine'],,['Updated 06:51 UTC+2:00']
45,['20/08/23'],['62.444kWh'],['4.731kWh/kW'],['-'],['8.246kW'],['2:10PM'],['Fine'],,['Updated 06:47 UTC+2:00']
46,['19/08/23'],['58.391kWh'],['4.424kWh/kW'],['-'],['8.144kW'],['12:30PM'],['Fine'],,['Updated 06:49 UTC+2:00']
47,['18/08/23'],['65.659kWh'],['4.974kWh/kW'],['-'],['8.772kW'],['1:40PM'],['Fine'],,['Updated 06:48 UTC+2:00']
48,['17/08/23'],['48.974kWh'],['3.710kWh/kW'],['-'],['9.024kW'],['2:50PM'],['Fine'],,['Updated 06:53 UTC+2:00']
49,['16/08/23'],['68.212kWh'],['5.168kWh/kW'],['-'],['8.515kW'],['2:00PM'],['Fine'],,['Updated 06:57 UTC+2:00']
50,['15/08/23'],['63.870kWh'],['4.839kWh/kW'],['-'],['9.696kW'],['2:05PM'],['Fine'],,['Updated 07:01 UTC+2:00']
51,['14/08/23'],['55.587kWh'],['4.211kWh/kW'],['-'],['8.239kW'],['3:25PM'],['Fine'],,['Updated 06:53 UTC+2:00']
52,['13/08/23'],['62.154kWh'],['4.709kWh/kW'],['-'],['8.488kW'],['1:45PM'],['Fine'],,['Updated 06:51 UTC+2:00']
53,['12/08/23'],['43.871kWh'],['3.324kWh/kW'],['-'],['8.847kW'],['1:55PM'],['Fine'],,['Updated 06:54 UTC+2:00']
54,['11/08/23'],['69.979kWh'],['5.301kWh/kW'],['-'],['8.685kW'],['2:15PM'],['Fine'],,['Updated 06:51 UTC+2:00']
55,['10/08/23'],['58.187kWh'],['4.408kWh/kW'],['-'],['8.869kW'],['2:10PM'],['Fine'],,['Updated 06:48 UTC+2:00']
56,['09/08/23'],['65.376kWh'],['4.953kWh/kW'],['-'],['9.444kW'],['2:10PM'],['Fine'],,['Updated 06:47 UTC+2:00']
57,['08/08/23'],['59.693kWh'],['4.522kWh/kW'],['-'],['9.243kW'],['3:15PM'],['Fine'],,['Updated 06:50 UTC+2:00']
58,['07/08/23'],['47.743kWh'],['3.617kWh/kW'],['-'],['7.902kW'],['4:40PM'],['Fine'],,['Updated 06:51 UTC+2:00']
59,['06/08/23'],['44.880kWh'],['3.400kWh/kW'],['-'],['7.542kW'],['4:05PM'],['Fine'],,['Updated 06:47 UTC+2:00']
60,['05/08/23'],['53.403kWh'],['4.046kWh/kW'],['-'],['9.217kW'],['12:35PM'],['Fine'],,['Updated 06:49 UTC+2:00']
61,['04/08/23'],['40.987kWh'],['3.105kWh/kW'],['-'],['10.097kW'],['12:30PM'],['Partly Cloudy'],,['Updated 22:13 UTC+2:00']
62,['03/08/23'],['77.268kWh'],['5.854kWh/kW'],['-'],['10.240kW'],['1:30PM'],['Fine'],,['Updated 06:51 UTC+2:00']
63,['02/08/23'],['63.149kWh'],['4.784kWh/kW'],['-'],['9.442kW'],['2:00PM'],['Fine'],,['Updated 06:48 UTC+2:00']
64,['01/08/23'],['26.765kWh'],['2.028kWh/kW'],['-'],['6.504kW'],['1:25PM'],['Mostly Cloudy'],,['Updated 06:48 UTC+2:00']
65,['31/07/23'],['73.275kWh'],['5.551kWh/kW'],['-'],['9.235kW'],['1:20PM'],['Fine'],,['Updated 06:53 UTC+2:00']
66,['30/07/23'],['70.381kWh'],['5.332kWh/kW'],['-'],['9.650kW'],['2:05PM'],['Fine'],,['Updated 06:51 UTC+2:00']
67,['29/07/23'],['33.323kWh'],['2.524kWh/kW'],['-'],['8.895kW'],['12:25PM'],['Partly Cloudy'],,['Updated 06:47 UTC+2:00']
68,['28/07/23'],['56.136kWh'],['4.253kWh/kW'],['-'],['10.317kW'],['2:55PM'],['Fine'],,['Updated 06:49 UTC+2:00']
69,['27/07/23'],['72.292kWh'],['5.477kWh/kW'],['-'],['9.929kW'],['2:10PM'],['Fine'],,['Updated 06:52 UTC+2:00']
70,['26/07/23'],['48.095kWh'],['3.644kWh/kW'],['-'],['10.055kW'],['2:45PM'],['Fine'],,['Updated 06:58 UTC+2:00']
71,['25/07/23'],['45.997kWh'],['3.485kWh/kW'],['-'],['8.377kW'],['4:00PM'],['Partly Cloudy'],,['Updated 06:57 UTC+2:00']
72,['24/07/23'],['41.552kWh'],['3.148kWh/kW'],['-'],['9.273kW'],['1:35PM'],['Partly Cloudy'],,['Updated 06:56 UTC+2:00']
73,['23/07/23'],['62.508kWh'],['4.735kWh/kW'],['-'],['8.923kW'],['2:35PM'],['Fine'],,['Updated 06:53 UTC+2:00']
74,['22/07/23'],['78.287kWh'],['5.931kWh/kW'],['-'],['9.430kW'],['2:10PM'],['Fine'],,['Updated 06:50 UTC+2:00']
75,['21/07/23'],['46.973kWh'],['3.559kWh/kW'],['-'],['8.985kW'],['1:20PM'],['Partly Cloudy'],,['Updated 06:46 UTC+2:00']
76,['20/07/23'],['74.294kWh'],['5.628kWh/kW'],['-'],['8.960kW'],['1:45PM'],['Fine'],,['Updated 06:47 UTC+2:00']
77,['19/07/23'],['65.851kWh'],['4.989kWh/kW'],['-'],['9.949kW'],['2:40PM'],['Fine'],,['Updated 06:51 UTC+2:00']
78,['18/07/23'],['47.491kWh'],['3.598kWh/kW'],['-'],['8.630kW'],['1:15PM'],['Fine'],,['Updated 06:47 UTC+2:00']
79,['17/07/23'],['64.582kWh'],['4.893kWh/kW'],['-'],['9.071kW'],['1:00PM'],['Fine'],,['Updated 06:50 UTC+2:00']
80,['16/07/23'],['64.615kWh'],['4.895kWh/kW'],['-'],['9.353kW'],['1:55PM'],['Fine'],,['Updated 06:48 UTC+2:00']
81,['15/07/23'],['65.877kWh'],['4.991kWh/kW'],['-'],['8.927kW'],['2:50PM'],['Fine'],,['Updated 06:51 UTC+2:00']
82,['14/07/23'],['78.385kWh'],['5.938kWh/kW'],['-'],['9.150kW'],['1:45PM'],['Fine'],,['Updated 06:53 UTC+2:00']
83,['13/07/23'],['57.653kWh'],['4.368kWh/kW'],['-'],['9.754kW'],['2:10PM'],['Fine'],,['Updated 06:49 UTC+2:00']
84,['12/07/23'],['34.138kWh'],['2.586kWh/kW'],['-'],['8.497kW'],['2:10PM'],['Partly Cloudy'],,['Updated 06:50 UTC+2:00']
85,['11/07/23'],['68.062kWh'],['5.156kWh/kW'],['-'],['8.836kW'],['2:20PM'],['Fine'],,['Updated 06:48 UTC+2:00']
86,['10/07/23'],['69.444kWh'],['5.261kWh/kW'],['-'],['8.449kW'],['2:20PM'],['Fine'],,['Updated 06:50 UTC+2:00']
