,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
46,['19/08/23'],['210.474kWh'],['5.388kWh/kW'],['-'],['30.157kW'],['1:55PM'],['Fine'],,['Updated 22:50 UTC+2:00']
47,['18/08/23'],['225.275kWh'],['5.767kWh/kW'],['-'],['30.030kW'],['2:45PM'],['Fine'],,['Updated 22:47 UTC+2:00']
48,['17/08/23'],['93.617kWh'],['2.397kWh/kW'],['-'],['30.175kW'],['2:25PM'],['Cloudy'],,['Updated 23:57 UTC+2:00']
49,['16/08/23'],['215.746kWh'],['5.523kWh/kW'],['-'],['28.913kW'],['2:20PM'],['Fine'],,['Updated 22:54 UTC+2:00']
50,['15/08/23'],['195.075kWh'],['4.994kWh/kW'],['-'],['30.168kW'],['2:15PM'],['Partly Cloudy'],,['Updated 21:30 UTC+2:00']
51,['14/08/23'],['207.562kWh'],['5.314kWh/kW'],['-'],['30.166kW'],['3:05PM'],['Fine'],,['Updated 22:57 UTC+2:00']
52,['13/08/23'],['181.427kWh'],['4.645kWh/kW'],['-'],['30.177kW'],['4:15PM'],['Partly Cloudy'],,['Updated 21:30 UTC+2:00']
53,['12/08/23'],['182.756kWh'],['4.679kWh/kW'],['-'],['30.161kW'],['2:10PM'],['Partly Cloudy'],,['Updated 21:30 UTC+2:00']
54,['11/08/23'],['234.423kWh'],['6.002kWh/kW'],['-'],['29.721kW'],['2:35PM'],['Fine'],,['Updated 23:01 UTC+2:00']
55,['10/08/23'],['235.012kWh'],['6.017kWh/kW'],['-'],['30.169kW'],['2:10PM'],['Fine'],,['Updated 23:04 UTC+2:00']
56,['09/08/23'],['121.314kWh'],['3.106kWh/kW'],['-'],['24.632kW'],['2:45PM'],['Mostly Cloudy'],,['Updated 23:08 UTC+2:00']
57,['08/08/23'],['133.491kWh'],['3.418kWh/kW'],['-'],['30.171kW'],['5:25PM'],['Mostly Cloudy'],,['Updated 21:37 UTC+2:00']
58,['07/08/23'],['113.144kWh'],['2.897kWh/kW'],['-'],['30.131kW'],['3:40PM'],['Mostly Cloudy'],,['Updated 23:07 UTC+2:00']
59,['06/08/23'],['113.921kWh'],['2.917kWh/kW'],['-'],['30.151kW'],['4:30PM'],['Mostly Cloudy'],,['Updated 21:39 UTC+2:00']
60,['05/08/23'],['161.163kWh'],['4.126kWh/kW'],['-'],['30.180kW'],['5:10PM'],['Partly Cloudy'],,['Updated 22:56 UTC+2:00']
61,['04/08/23'],['139.298kWh'],['3.566kWh/kW'],['-'],['30.184kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 23:07 UTC+2:00']
62,['03/08/23'],['174.533kWh'],['4.468kWh/kW'],['-'],['30.164kW'],['2:55PM'],['Partly Cloudy'],,['Updated 23:09 UTC+2:00']
63,['02/08/23'],['202.683kWh'],['5.189kWh/kW'],['-'],['30.165kW'],['1:45PM'],['Fine'],,['Updated 23:13 UTC+2:00']
64,['01/08/23'],['53.268kWh'],['1.364kWh/kW'],['-'],['17.752kW'],['2:35PM'],['Cloudy'],,['Updated 21:47 UTC+2:00']
65,['31/07/23'],['222.391kWh'],['5.694kWh/kW'],['-'],['30.176kW'],['2:10PM'],['Fine'],,['Updated 23:19 UTC+2:00']
66,['30/07/23'],['179.293kWh'],['4.590kWh/kW'],['-'],['30.184kW'],['12:35PM'],['Partly Cloudy'],,['Updated 23:25 UTC+2:00']
67,['29/07/23'],['111.882kWh'],['2.864kWh/kW'],['-'],['30.184kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:11 UTC+2:00']
68,['28/07/23'],['177.699kWh'],['4.549kWh/kW'],['-'],['30.130kW'],['3:25PM'],['Partly Cloudy'],,['Updated 21:55 UTC+2:00']
69,['27/07/23'],['219.168kWh'],['5.611kWh/kW'],['-'],['30.170kW'],['4:00PM'],['Fine'],,['Updated 23:31 UTC+2:00']
70,['26/07/23'],['118.517kWh'],['3.034kWh/kW'],['-'],['30.144kW'],['12:10PM'],['Mostly Cloudy'],,['Updated 23:30 UTC+2:00']
71,['25/07/23'],['133.524kWh'],['3.418kWh/kW'],['-'],['30.159kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:17 UTC+2:00']
72,['24/07/23'],['118.777kWh'],['3.041kWh/kW'],['-'],['30.175kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 23:24 UTC+2:00']
73,['23/07/23'],['238.112kWh'],['6.096kWh/kW'],['-'],['30.182kW'],['2:10PM'],['Fine'],,['Updated 22:04 UTC+2:00']
74,['22/07/23'],['215.172kWh'],['5.509kWh/kW'],['-'],['30.174kW'],['2:25PM'],['Fine'],,['Updated 22:07 UTC+2:00']
75,['21/07/23'],['131.726kWh'],['3.372kWh/kW'],['-'],['30.131kW'],['4:05PM'],['Mostly Cloudy'],,['Updated 22:01 UTC+2:00']
76,['20/07/23'],['243.612kWh'],['6.237kWh/kW'],['-'],['30.160kW'],['2:05PM'],['Fine'],,['Updated 22:06 UTC+2:00']
77,['19/07/23'],['146.280kWh'],['3.745kWh/kW'],['-'],['30.149kW'],['4:50PM'],['Mostly Cloudy'],,['Updated 23:36 UTC+2:00']
78,['18/07/23'],['169.890kWh'],['4.349kWh/kW'],['-'],['30.146kW'],['4:15PM'],['Partly Cloudy'],,['Updated 23:36 UTC+2:00']
79,['17/07/23'],['175.099kWh'],['4.483kWh/kW'],['-'],['30.172kW'],['1:45PM'],['Partly Cloudy'],,['Updated 22:09 UTC+2:00']
80,['16/07/23'],['178.996kWh'],['4.583kWh/kW'],['-'],['30.187kW'],['4:05PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
81,['15/07/23'],['203.381kWh'],['5.207kWh/kW'],['-'],['30.149kW'],['2:50PM'],['Fine'],,['Updated 23:31 UTC+2:00']
82,['14/07/23'],['261.326kWh'],['6.690kWh/kW'],['-'],['30.162kW'],['2:05PM'],['Fine'],,['Updated 23:46 UTC+2:00']
83,['13/07/23'],['177.550kWh'],['4.546kWh/kW'],['-'],['30.155kW'],['4:10PM'],['Partly Cloudy'],,['Updated 22:48 UTC+2:00']
84,['12/07/23'],['94.713kWh'],['2.425kWh/kW'],['-'],['30.128kW'],['2:55PM'],['Cloudy'],,['Updated 23:20 UTC+2:00']
85,['11/07/23'],['242.669kWh'],['6.213kWh/kW'],['-'],['29.327kW'],['2:25PM'],['Fine'],,['Updated 23:16 UTC+2:00']
