,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
157,['2020-40'],['652.476kWh'],['2.386kWh/kW'],['-'],"['0,00 CHF']",['40.587kWh'],['154.688kWh'],['93.210kWh'],['28/09/20 - 04/10/20']
158,['2020-39'],['627.999kWh'],['2.297kWh/kW'],['-'],"['0,00 CHF']",['25.313kWh'],['124.987kWh'],['89.714kWh'],['21/09/20 - 27/09/20']
159,['2020-38'],['1.148MWh'],['4.198kWh/kW'],['-'],"['0,00 CHF']",['85.476kWh'],['192.942kWh'],['163.963kWh'],['14/09/20 - 20/09/20']
160,['2020-37'],['1.279MWh'],['4.679kWh/kW'],['-'],"['0,00 CHF']",['133.060kWh'],['216.766kWh'],['182.777kWh'],['07/09/20 - 13/09/20']
161,['2020-36'],['1.068MWh'],['3.905kWh/kW'],['-'],"['0,00 CHF']",['26.340kWh'],['216.602kWh'],['152.522kWh'],['31/08/20 - 06/09/20']
162,['2020-35'],['925.038kWh'],['3.383kWh/kW'],['-'],"['0,00 CHF']",['18.727kWh'],['219.444kWh'],['132.148kWh'],['24/08/20 - 30/08/20']
163,['2020-34'],['1.208MWh'],['4.417kWh/kW'],['-'],"['0,00 CHF']",['95.022kWh'],['231.227kWh'],['172.524kWh'],['17/08/20 - 23/08/20']
164,['2020-33'],['1.319MWh'],['4.822kWh/kW'],['-'],"['0,00 CHF']",['141.562kWh'],['243.790kWh'],['188.368kWh'],['10/08/20 - 16/08/20']
165,['2020-32'],['1.304MWh'],['4.770kWh/kW'],['-'],"['0,00 CHF']",['38.659kWh'],['246.511kWh'],['186.329kWh'],['03/08/20 - 09/08/20']
166,['2020-31'],['1.447MWh'],['5.294kWh/kW'],['-'],"['0,00 CHF']",['106.122kWh'],['253.814kWh'],['206.770kWh'],['27/07/20 - 02/08/20']
167,['2020-30'],['1.363MWh'],['4.983kWh/kW'],['-'],"['0,00 CHF']",['130.320kWh'],['257.260kWh'],['194.655kWh'],['20/07/20 - 26/07/20']
168,['2020-29'],['1.305MWh'],['4.775kWh/kW'],['-'],"['0,00 CHF']",['47.563kWh'],['271.344kWh'],['186.492kWh'],['13/07/20 - 19/07/20']
169,['2020-28'],['1.477MWh'],['5.402kWh/kW'],['-'],"['0,00 CHF']",['101.885kWh'],['275.750kWh'],['210.989kWh'],['06/07/20 - 12/07/20']
170,['2020-27'],['1.425MWh'],['5.212kWh/kW'],['-'],"['0,00 CHF']",['111.550kWh'],['271.675kWh'],['203.586kWh'],['29/06/20 - 05/07/20']
171,['2020-26'],['1.551MWh'],['5.672kWh/kW'],['-'],"['0,00 CHF']",['139.901kWh'],['273.857kWh'],['221.548kWh'],['22/06/20 - 28/06/20']
172,['2020-25'],['1.198MWh'],['4.381kWh/kW'],['-'],"['0,00 CHF']",['86.634kWh'],['261.547kWh'],['171.117kWh'],['15/06/20 - 21/06/20']
173,['2020-24'],['984.793kWh'],['3.602kWh/kW'],['-'],"['0,00 CHF']",['44.298kWh'],['277.555kWh'],['140.684kWh'],['08/06/20 - 14/06/20']
174,['2020-23'],['1.095MWh'],['4.005kWh/kW'],['-'],"['0,00 CHF']",['57.230kWh'],['274.702kWh'],['156.419kWh'],['01/06/20 - 07/06/20']
175,['2020-22'],['1.822MWh'],['6.664kWh/kW'],['-'],"['0,00 CHF']",['242.181kWh'],['276.064kWh'],['260.281kWh'],['25/05/20 - 31/05/20']
176,['2020-21'],['1.595MWh'],['5.835kWh/kW'],['-'],"['0,00 CHF']",['86.624kWh'],['266.602kWh'],['227.923kWh'],['18/05/20 - 24/05/20']
177,['2020-20'],['796.451kWh'],['2.913kWh/kW'],['-'],"['0,00 CHF']",['52.841kWh'],['265.904kWh'],['113.778kWh'],['11/05/20 - 17/05/20']
178,['2020-19'],['1.344MWh'],['4.915kWh/kW'],['-'],"['0,00 CHF']",['38.525kWh'],['266.314kWh'],['191.990kWh'],['04/05/20 - 10/05/20']
179,['2020-18'],['898.051kWh'],['3.284kWh/kW'],['-'],"['0,00 CHF']",['54.540kWh'],['244.097kWh'],['128.293kWh'],['27/04/20 - 03/05/20']
180,['2020-17'],['1.384MWh'],['5.062kWh/kW'],['-'],"['0,00 CHF']",['140.101kWh'],['246.358kWh'],['197.740kWh'],['20/04/20 - 26/04/20']
181,['2020-16'],['1.476MWh'],['5.399kWh/kW'],['-'],"['0,00 CHF']",['150.967kWh'],['243.026kWh'],['210.885kWh'],['13/04/20 - 19/04/20']
182,['2020-15'],['1.514MWh'],['5.537kWh/kW'],['-'],"['0,00 CHF']",['159.361kWh'],['230.826kWh'],['216.286kWh'],['06/04/20 - 12/04/20']
183,['2020-14'],['1.360MWh'],['4.973kWh/kW'],['-'],"['0,00 CHF']",['12.620kWh'],['231.018kWh'],['194.259kWh'],['30/03/20 - 05/04/20']
184,['2020-13'],['1.142MWh'],['4.178kWh/kW'],['-'],"['0,00 CHF']",['71.354kWh'],['222.180kWh'],['163.196kWh'],['23/03/20 - 29/03/20']
185,['2020-12'],['973.562kWh'],['3.561kWh/kW'],['-'],"['0,00 CHF']",['46.424kWh'],['192.673kWh'],['139.080kWh'],['16/03/20 - 22/03/20']
186,['2020-11'],['688.279kWh'],['2.517kWh/kW'],['-'],"['0,00 CHF']",['24.563kWh'],['200.334kWh'],['98.325kWh'],['09/03/20 - 15/03/20']
187,['2020-10'],['585.715kWh'],['2.142kWh/kW'],['-'],"['0,00 CHF']",['30.857kWh'],['153.939kWh'],['83.673kWh'],['02/03/20 - 08/03/20']
188,['2020-09'],['739.201kWh'],['2.704kWh/kW'],['-'],"['0,00 CHF']",['14.825kWh'],['161.703kWh'],['105.600kWh'],['24/02/20 - 01/03/20']
189,['2020-08'],['670.609kWh'],['2.453kWh/kW'],['-'],"['0,00 CHF']",['37.540kWh'],['150.700kWh'],['95.801kWh'],['17/02/20 - 23/02/20']
190,['2020-07'],['491.728kWh'],['1.798kWh/kW'],['-'],"['0,00 CHF']",['29.481kWh'],['140.475kWh'],['70.246kWh'],['10/02/20 - 16/02/20']
191,['2020-06'],['613.068kWh'],['2.242kWh/kW'],['-'],"['0,00 CHF']",['12.377kWh'],['133.082kWh'],['87.581kWh'],['03/02/20 - 09/02/20']
192,['2020-05'],['319.390kWh'],['1.168kWh/kW'],['-'],"['0,00 CHF']",['10.357kWh'],['89.434kWh'],['45.627kWh'],['27/01/20 - 02/02/20']
193,['2020-04'],['402.721kWh'],['1.473kWh/kW'],['-'],"['0,00 CHF']",['17.139kWh'],['104.289kWh'],['57.531kWh'],['20/01/20 - 26/01/20']
194,['2020-03'],['536.928kWh'],['1.964kWh/kW'],['-'],"['0,00 CHF']",['51.596kWh'],['95.694kWh'],['76.704kWh'],['13/01/20 - 19/01/20']
195,['2020-02'],['475.342kWh'],['1.738kWh/kW'],['-'],"['0,00 CHF']",['37.388kWh'],['89.846kWh'],['67.906kWh'],['06/01/20 - 12/01/20']
196,['2020-01'],['229.277kWh'],['0.839kWh/kW'],['-'],"['0,00 CHF']",['13.200kWh'],['81.685kWh'],['32.753kWh'],['30/12/19 - 05/01/20']
197,['2019-52'],['145.531kWh'],['0.532kWh/kW'],['-'],"['0,00 CHF']",['10.716kWh'],['32.280kWh'],['20.790kWh'],['23/12/19 - 29/12/19']
198,['2019-51'],['235.896kWh'],['0.863kWh/kW'],['-'],"['0,00 CHF']",['15.108kWh'],['62.213kWh'],['33.699kWh'],['16/12/19 - 22/12/19']
199,['2019-50'],['284.027kWh'],['1.039kWh/kW'],['-'],"['0,00 CHF']",['17.383kWh'],['91.741kWh'],['40.575kWh'],['09/12/19 - 15/12/19']
200,['2019-49'],['295.022kWh'],['1.079kWh/kW'],['-'],"['0,00 CHF']",['14.360kWh'],['79.201kWh'],['42.146kWh'],['02/12/19 - 08/12/19']
201,['2019-48'],['212.308kWh'],['0.776kWh/kW'],['-'],"['0,00 CHF']",['10.872kWh'],['57.314kWh'],['30.329kWh'],['25/11/19 - 01/12/19']
202,['2019-47'],['175.417kWh'],['0.642kWh/kW'],['-'],"['0,00 CHF']",['14.847kWh'],['44.296kWh'],['25.059kWh'],['18/11/19 - 24/11/19']
203,['2019-46'],['408.297kWh'],['1.493kWh/kW'],['-'],"['0,00 CHF']",['11.824kWh'],['92.552kWh'],['58.328kWh'],['11/11/19 - 17/11/19']
204,['2019-45'],['354.501kWh'],['1.297kWh/kW'],['-'],"['0,00 CHF']",['12.339kWh'],['88.020kWh'],['50.643kWh'],['04/11/19 - 10/11/19']
205,['2019-44'],['204.695kWh'],['0.749kWh/kW'],['-'],"['0,00 CHF']",['17.549kWh'],['57.811kWh'],['29.242kWh'],['28/10/19 - 03/11/19']
206,['2019-43'],['551.506kWh'],['2.017kWh/kW'],['-'],"['0,00 CHF']",['20.127kWh'],['135.252kWh'],['78.786kWh'],['21/10/19 - 27/10/19']
207,['2019-42'],['732.967kWh'],['2.681kWh/kW'],['-'],"['0,00 CHF']",['49.151kWh'],['157.615kWh'],['104.709kWh'],['14/10/19 - 20/10/19']
208,['2019-41'],['795.456kWh'],['2.909kWh/kW'],['-'],"['0,00 CHF']",['14.679kWh'],['168.215kWh'],['113.636kWh'],['07/10/19 - 13/10/19']
209,['2019-40'],['689.221kWh'],['2.521kWh/kW'],['-'],"['0,00 CHF']",['36.283kWh'],['174.685kWh'],['98.460kWh'],['30/09/19 - 06/10/19']
210,['2019-39'],['854.941kWh'],['3.127kWh/kW'],['-'],"['0,00 CHF']",['67.409kWh'],['177.347kWh'],['122.134kWh'],['23/09/19 - 29/09/19']
211,['2019-38'],['1.133MWh'],['4.143kWh/kW'],['-'],"['0,00 CHF']",['73.244kWh'],['197.169kWh'],['161.832kWh'],['16/09/19 - 22/09/19']
212,['2019-37'],['1.255MWh'],['4.590kWh/kW'],['-'],"['0,00 CHF']",['135.960kWh'],['208.960kWh'],['179.288kWh'],['09/09/19 - 15/09/19']
213,['2019-36'],['711.900kWh'],['2.604kWh/kW'],['-'],"['0,00 CHF']",['32.880kWh'],['223.570kWh'],['101.700kWh'],['02/09/19 - 08/09/19']
214,['2019-35'],['1.248MWh'],['4.565kWh/kW'],['-'],"['0,00 CHF']",['107.920kWh'],['229.880kWh'],['178.310kWh'],['26/08/19 - 01/09/19']
215,['2019-34'],['833.820kWh'],['3.050kWh/kW'],['-'],"['0,00 CHF']",['28.210kWh'],['231.240kWh'],['119.117kWh'],['19/08/19 - 25/08/19']
216,['2019-33'],['1.167MWh'],['4.268kWh/kW'],['-'],"['0,00 CHF']",['51.330kWh'],['252.260kWh'],['166.727kWh'],['12/08/19 - 18/08/19']
217,['2019-32'],['1.075MWh'],['3.931kWh/kW'],['-'],"['0,00 CHF']",['48.850kWh'],['245.960kWh'],['153.554kWh'],['05/08/19 - 11/08/19']
218,['2019-31'],['929.620kWh'],['4.760kWh/kW'],['-'],"['0,00 CHF']",['75.840kWh'],['249.710kWh'],['185.924kWh'],['31/07/19 - 04/08/19']
