,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
119,['01/06/23'],['66.423kWh'],['6.778kWh/kW'],['-'],['8.991kW'],['1:05PM'],['Fine'],,['Updated 07:24']
120,['31/05/23'],['50.733kWh'],['5.177kWh/kW'],['-'],['7.915kW'],['1:05PM'],['Fine'],,['Updated 07:18']
121,['30/05/23'],['65.283kWh'],['6.662kWh/kW'],['-'],['7.977kW'],['12:20PM'],['Fine'],,['Updated 07:33']
122,['29/05/23'],['68.346kWh'],['6.974kWh/kW'],['-'],['8.082kW'],['1:05PM'],['Fine'],,['Updated 07:32']
123,['28/05/23'],['66.084kWh'],['6.743kWh/kW'],['-'],['7.801kW'],['1:05PM'],['Fine'],,['Updated 07:33']
124,['27/05/23'],['68.190kWh'],['6.958kWh/kW'],['-'],['7.996kW'],['1:20PM'],['Fine'],,['Updated 07:22']
125,['26/05/23'],['63.225kWh'],['6.452kWh/kW'],['-'],['8.160kW'],['12:50PM'],['Fine'],,['Updated 07:23']
126,['25/05/23'],['47.991kWh'],['4.897kWh/kW'],['-'],['8.418kW'],['2:05PM'],['Partly Cloudy'],,['Updated 07:25']
127,['24/05/23'],['25.395kWh'],['2.591kWh/kW'],['-'],['6.026kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 07:26']
128,['23/05/23'],['59.301kWh'],['6.051kWh/kW'],['-'],['8.475kW'],['1:20PM'],['Fine'],,['Updated 07:17']
129,['22/05/23'],['65.352kWh'],['6.669kWh/kW'],['-'],['8.425kW'],['1:35PM'],['Fine'],,['Updated 07:09']
130,['21/05/23'],['60.939kWh'],['6.218kWh/kW'],['-'],['8.147kW'],['1:20PM'],['Fine'],,['Updated 06:39']
131,['20/05/23'],['24.738kWh'],['2.524kWh/kW'],['-'],['3.633kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 07:03']
132,['19/05/23'],['50.820kWh'],['5.186kWh/kW'],['-'],['9.842kW'],['1:05PM'],['Fine'],,['Updated 06:50']
133,['18/05/23'],['45.336kWh'],['4.626kWh/kW'],['-'],['8.819kW'],['1:35PM'],['Partly Cloudy'],,['Updated 07:06']
134,['17/05/23'],['36.459kWh'],['3.720kWh/kW'],['-'],['9.836kW'],['10:50AM'],['Mostly Cloudy'],,['Updated 07:06']
135,['16/05/23'],['13.575kWh'],['1.385kWh/kW'],['-'],['3.768kW'],['11:05AM'],['Cloudy'],,['Updated 07:04']
136,['15/05/23'],['28.056kWh'],['2.863kWh/kW'],['-'],['8.295kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 06:51']
137,['14/05/23'],['41.148kWh'],['4.199kWh/kW'],['-'],['7.903kW'],['12:05PM'],['Partly Cloudy'],,['Updated 06:37']
138,['13/05/23'],['35.772kWh'],['3.650kWh/kW'],['-'],['9.819kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 07:08']
139,['12/05/23'],['33.600kWh'],['3.429kWh/kW'],['-'],['9.782kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 07:13']
140,['11/05/23'],['36.642kWh'],['3.739kWh/kW'],['-'],['7.737kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 07:00']
141,['10/05/23'],['32.421kWh'],['3.308kWh/kW'],['-'],['9.686kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 06:58']
142,['09/05/23'],['29.481kWh'],['3.008kWh/kW'],['-'],['6.151kW'],['10:05AM'],['Mostly Cloudy'],,['Updated 06:44']
143,['08/05/23'],['32.826kWh'],['3.350kWh/kW'],['-'],['9.539kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 06:59']
144,['07/05/23'],['26.961kWh'],['2.751kWh/kW'],['-'],['6.391kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 06:47']
145,['06/05/23'],['53.274kWh'],['5.436kWh/kW'],['-'],['7.746kW'],['11:50AM'],['Fine'],,['Updated 06:51']
146,['05/05/23'],['57.327kWh'],['5.850kWh/kW'],['-'],['8.466kW'],['1:05PM'],['Fine'],,['Updated 06:53']
147,['04/05/23'],['64.908kWh'],['6.623kWh/kW'],['-'],['8.074kW'],['1:20PM'],['Fine'],,['Updated 06:56']
148,['03/05/23'],['68.457kWh'],['6.985kWh/kW'],['-'],['8.365kW'],['12:50PM'],['Fine'],,['Updated 06:56']
149,['02/05/23'],['54.900kWh'],['5.602kWh/kW'],['-'],['9.503kW'],['1:20PM'],['Fine'],,['Updated 06:55']
150,['01/05/23'],['20.553kWh'],['2.097kWh/kW'],['-'],['4.826kW'],['2:20PM'],['Cloudy'],,['Updated 06:54']
