,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
122,['2017-06'],['204.415kWh'],['0.830kWh/kW'],['-'],"['0,00 CHF']",['13.856kWh'],['49.633kWh'],['29.202kWh'],['06/02/17 - 12/02/17']
123,['2017-05'],['101.961kWh'],['0.414kWh/kW'],['-'],"['0,00 CHF']",['2.622kWh'],['44.204kWh'],['14.565kWh'],['30/01/17 - 05/02/17']
124,['2017-04'],['131.157kWh'],['0.532kWh/kW'],['-'],"['0,00 CHF']",['10.474kWh'],['32.983kWh'],['18.736kWh'],['23/01/17 - 29/01/17']
125,['2017-03'],['104.910kWh'],['0.426kWh/kW'],['-'],"['0,00 CHF']",['9.784kWh'],['22.025kWh'],['14.987kWh'],['16/01/17 - 22/01/17']
126,['2017-02'],['75.360kWh'],['0.306kWh/kW'],['-'],"['0,00 CHF']",['4.995kWh'],['17.529kWh'],['10.765kWh'],['09/01/17 - 15/01/17']
127,['2017-01'],['145.162kWh'],['0.589kWh/kW'],['-'],"['0,00 CHF']",['11.946kWh'],['32.083kWh'],['20.737kWh'],['02/01/17 - 08/01/17']
128,['2016-52'],['103.386kWh'],['0.420kWh/kW'],['-'],"['0,00 CHF']",['9.424kWh'],['24.580kWh'],['14.769kWh'],['26/12/16 - 01/01/17']
129,['2016-51'],['91.009kWh'],['0.369kWh/kW'],['-'],"['0,00 CHF']",['4.347kWh'],['23.826kWh'],['13.001kWh'],['19/12/16 - 25/12/16']
130,['2016-50'],['111.051kWh'],['0.451kWh/kW'],['-'],"['0,00 CHF']",['9.172kWh'],['27.201kWh'],['15.864kWh'],['12/12/16 - 18/12/16']
131,['2016-49'],['116.558kWh'],['0.473kWh/kW'],['-'],"['0,00 CHF']",['6.773kWh'],['26.520kWh'],['16.651kWh'],['05/12/16 - 11/12/16']
132,['2016-48'],['120.272kWh'],['0.488kWh/kW'],['-'],"['0,00 CHF']",['7.736kWh'],['30.456kWh'],['17.181kWh'],['28/11/16 - 04/12/16']
133,['2016-47'],['100.021kWh'],['0.406kWh/kW'],['-'],"['0,00 CHF']",['6.695kWh'],['22.601kWh'],['14.288kWh'],['21/11/16 - 27/11/16']
134,['2016-46'],['185.569kWh'],['0.753kWh/kW'],['-'],"['0,00 CHF']",['13.609kWh'],['40.259kWh'],['26.509kWh'],['14/11/16 - 20/11/16']
135,['2016-45'],['137.366kWh'],['0.557kWh/kW'],['-'],"['0,00 CHF']",['11.515kWh'],['26.597kWh'],['19.623kWh'],['07/11/16 - 13/11/16']
136,['2016-44'],['206.911kWh'],['0.840kWh/kW'],['-'],"['0,00 CHF']",['8.695kWh'],['42.842kWh'],['29.558kWh'],['31/10/16 - 06/11/16']
137,['2016-43'],['212.970kWh'],['0.864kWh/kW'],['-'],"['0,00 CHF']",['1.242kWh'],['58.588kWh'],['30.424kWh'],['24/10/16 - 30/10/16']
138,['2016-42'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['23/10/16 - 23/10/16']
