,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
35,['10/05/21'],['72.158kWh'],['3.700kWh/kW'],['72.158kWh'],['14.448kW'],['10:45AM'],['Fine'],,['Updated 21:08 UTC+2:00']
36,['2 DAY GAP'],[],[],[],[],[],[],,[]
37,['07/05/21'],['0.199kWh'],['0.010kWh/kW'],['0.199kWh'],['0.744kW'],['6:55AM'],['Showers'],,['Updated 14:56 UTC+2:00']
38,['06/05/21'],['23.016kWh'],['1.180kWh/kW'],['23.016kWh'],['6.756kW'],['8:35AM'],['Cloudy'],,['Updated 21:07 UTC+2:00']
39,['05/05/21'],['64.688kWh'],['3.317kWh/kW'],['64.688kWh'],['17.088kW'],['1:05PM'],['Partly Cloudy'],,['Updated 00:42 UTC+2:00']
40,['04/05/21'],['96.483kWh'],['4.948kWh/kW'],['96.483kWh'],['16.608kW'],['11:55AM'],['Fine'],,['Updated 20:35 UTC+2:00']
41,['03/05/21'],['123.385kWh'],['6.327kWh/kW'],['123.385kWh'],['17.148kW'],['2:35PM'],['Fine'],,['Updated 21:00 UTC+2:00']
42,['02/05/21'],['54.805kWh'],['2.811kWh/kW'],['54.805kWh'],['16.788kW'],['1:00PM'],['Partly Cloudy'],,['Updated 20:47 UTC+2:00']
43,['01/05/21'],['22.828kWh'],['1.171kWh/kW'],['22.828kWh'],['3.792kW'],['12:30PM'],['Cloudy'],,['Updated 20:33 UTC+2:00']
44,['30/04/21'],['55.082kWh'],['2.825kWh/kW'],['55.082kWh'],['15.492kW'],['10:15AM'],['Partly Cloudy'],,['Updated 20:06 UTC+2:00']
45,['29/04/21'],['47.062kWh'],['2.413kWh/kW'],['47.062kWh'],['10.236kW'],['1:15PM'],['Partly Cloudy'],,['Updated 20:42 UTC+2:00']
46,['28/04/21'],['77.263kWh'],['3.962kWh/kW'],['77.263kWh'],['16.752kW'],['2:25PM'],['Fine'],,['Updated 20:48 UTC+2:00']
47,['27/04/21'],['122.960kWh'],['6.306kWh/kW'],['122.960kWh'],['15.348kW'],['1:35PM'],['Fine'],,['Updated 21:00 UTC+2:00']
48,['26/04/21'],['104.729kWh'],['5.371kWh/kW'],['104.729kWh'],['17.040kW'],['1:20PM'],['Fine'],,['Updated 20:59 UTC+2:00']
49,['25/04/21'],['122.763kWh'],['6.296kWh/kW'],['122.763kWh'],['15.300kW'],['12:30PM'],['Fine'],,['Updated 20:42 UTC+2:00']
50,['24/04/21'],['121.233kWh'],['6.217kWh/kW'],['121.233kWh'],['15.096kW'],['1:30PM'],['Fine'],,['Updated 20:49 UTC+2:00']
51,['23/04/21'],['126.278kWh'],['6.476kWh/kW'],['126.278kWh'],['15.756kW'],['12:35PM'],['Fine'],,['Updated 20:49 UTC+2:00']
52,['22/04/21'],['99.955kWh'],['5.126kWh/kW'],['99.955kWh'],['16.548kW'],['1:40PM'],['Fine'],,['Updated 23:02 UTC+2:00']
53,['21/04/21'],['107.759kWh'],['5.526kWh/kW'],['107.759kWh'],['15.240kW'],['1:30PM'],['Fine'],,['Updated 22:37 UTC+2:00']
54,['20/04/21'],['42.326kWh'],['2.171kWh/kW'],['42.326kWh'],['14.880kW'],['2:40PM'],['Partly Cloudy'],,['Updated 20:41 UTC+2:00']
55,['4 DAY GAP'],[],[],[],[],[],[],,[]
56,['15/04/21'],['47.565kWh'],['2.439kWh/kW'],['47.565kWh'],['17.184kW'],['1:05PM'],['Fine'],,['Updated 13:46 UTC+2:00']
57,['14/04/21'],['97.580kWh'],['5.004kWh/kW'],['97.580kWh'],['17.232kW'],['1:30PM'],['Fine'],,['Updated 20:37 UTC+2:00']
58,['13/04/21'],['70.371kWh'],['3.609kWh/kW'],['70.371kWh'],['17.100kW'],['12:20PM'],['Fine'],,['Updated 20:26 UTC+2:00']
59,['12/04/21'],['37.666kWh'],['1.932kWh/kW'],['37.666kWh'],['10.692kW'],['4:30PM'],['Mostly Cloudy'],,['Updated 21:15 UTC+2:00']
60,['11/04/21'],['74.700kWh'],['3.831kWh/kW'],['74.700kWh'],['16.764kW'],['12:30PM'],['Fine'],,['Updated 20:45 UTC+2:00']
