,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
129,['28/05/23'],['104.571kWh'],['6.115kWh/kW'],['-'],['12.131kW'],['1:20PM'],['Fine'],,['Updated 23:33 UTC+2:00']
130,['27/05/23'],['103.578kWh'],['6.057kWh/kW'],['-'],['12.650kW'],['2:05PM'],['Fine'],,['Updated 23:37 UTC+2:00']
131,['26/05/23'],['104.736kWh'],['6.125kWh/kW'],['-'],['12.763kW'],['1:05PM'],['Fine'],,['Updated 23:26 UTC+2:00']
132,['25/05/23'],['66.273kWh'],['3.876kWh/kW'],['-'],['11.658kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 23:36 UTC+2:00']
133,['24/05/23'],['21.834kWh'],['1.277kWh/kW'],['-'],['6.165kW'],['2:05PM'],['Cloudy'],,['Updated 23:24 UTC+2:00']
134,['23/05/23'],['68.658kWh'],['4.015kWh/kW'],['-'],['12.769kW'],['3:35PM'],['Partly Cloudy'],,['Updated 22:16 UTC+2:00']
135,['22/05/23'],['104.091kWh'],['6.087kWh/kW'],['-'],['12.172kW'],['1:35PM'],['Fine'],,['Updated 23:18 UTC+2:00']
136,['21/05/23'],['88.323kWh'],['5.165kWh/kW'],['-'],['12.975kW'],['12:20PM'],['Fine'],,['Updated 23:24 UTC+2:00']
137,['20/05/23'],['49.101kWh'],['2.871kWh/kW'],['-'],['9.641kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 23:04 UTC+2:00']
138,['19/05/23'],['37.233kWh'],['2.177kWh/kW'],['-'],['11.101kW'],['1:05PM'],['Cloudy'],,['Updated 23:06 UTC+2:00']
139,['18/05/23'],['34.932kWh'],['2.043kWh/kW'],['-'],['8.127kW'],['9:35AM'],['Cloudy'],,['Updated 23:07 UTC+2:00']
140,['17/05/23'],['74.322kWh'],['4.346kWh/kW'],['-'],['12.607kW'],['12:35PM'],['Partly Cloudy'],,['Updated 23:09 UTC+2:00']
141,['16/05/23'],['19.902kWh'],['1.164kWh/kW'],['-'],['4.989kW'],['10:20AM'],['Cloudy'],,['Updated 22:56 UTC+2:00']
142,['15/05/23'],['46.986kWh'],['2.748kWh/kW'],['-'],['12.867kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 22:55 UTC+2:00']
143,['14/05/23'],['35.676kWh'],['2.086kWh/kW'],['-'],['11.190kW'],['3:35PM'],['Cloudy'],,['Updated 22:58 UTC+2:00']
144,['13/05/23'],['31.530kWh'],['1.844kWh/kW'],['-'],['11.982kW'],['2:20PM'],['Cloudy'],,['Updated 23:01 UTC+2:00']
145,['12/05/23'],['76.218kWh'],['4.457kWh/kW'],['-'],['13.123kW'],['4:05PM'],['Partly Cloudy'],,['Updated 23:07 UTC+2:00']
146,['11/05/23'],['46.770kWh'],['2.735kWh/kW'],['-'],['8.360kW'],['10:50AM'],['Mostly Cloudy'],,['Updated 23:13 UTC+2:00']
147,['10/05/23'],['47.397kWh'],['2.772kWh/kW'],['-'],['8.018kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:11 UTC+2:00']
148,['09/05/23'],['55.359kWh'],['3.237kWh/kW'],['-'],['12.112kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 22:42 UTC+2:00']
149,['08/05/23'],['45.621kWh'],['2.668kWh/kW'],['-'],['11.408kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:02 UTC+2:00']
