,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
98,['28/06/23'],['63.365kWh'],['5.131kWh/kW'],['-'],['9.936kW'],['12:35PM'],['Fine'],,['Updated 00:18 UTC+2:00']
99,['27/06/23'],['61.089kWh'],['4.946kWh/kW'],['-'],['8.312kW'],['2:35PM'],['Partly Cloudy'],,['Updated 00:20 UTC+2:00']
100,['26/06/23'],['69.029kWh'],['5.589kWh/kW'],['-'],['9.354kW'],['1:20PM'],['Fine'],,['Updated 00:40 UTC+2:00']
101,['25/06/23'],['80.653kWh'],['6.531kWh/kW'],['-'],['9.058kW'],['12:50PM'],['Fine'],,['Updated 00:17 UTC+2:00']
102,['24/06/23'],['79.731kWh'],['6.456kWh/kW'],['-'],['9.353kW'],['12:50PM'],['Fine'],,['Updated 00:12 UTC+2:00']
103,['23/06/23'],['58.005kWh'],['4.697kWh/kW'],['-'],['10.135kW'],['12:20PM'],['Partly Cloudy'],,['Updated 00:33 UTC+2:00']
104,['22/06/23'],['53.656kWh'],['4.345kWh/kW'],['-'],['8.397kW'],['11:35AM'],['Partly Cloudy'],,['Updated 00:38 UTC+2:00']
105,['21/06/23'],['59.265kWh'],['4.799kWh/kW'],['-'],['9.451kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
106,['20/06/23'],['67.688kWh'],['5.481kWh/kW'],['-'],['8.828kW'],['12:35PM'],['Fine'],,['Updated 00:13 UTC+2:00']
107,['19/06/23'],['64.876kWh'],['5.253kWh/kW'],['-'],['8.930kW'],['12:20PM'],['Fine'],,['Updated 00:14 UTC+2:00']
108,['18/06/23'],['69.672kWh'],['5.641kWh/kW'],['-'],['9.023kW'],['12:20PM'],['Fine'],,['Updated 00:16 UTC+2:00']
109,['17/06/23'],['73.693kWh'],['5.967kWh/kW'],['-'],['9.826kW'],['12:20PM'],['Fine'],,['Updated 00:37 UTC+2:00']
110,['16/06/23'],['64.123kWh'],['5.192kWh/kW'],['-'],['10.150kW'],['1:20PM'],['Fine'],,['Updated 00:41 UTC+2:00']
111,['15/06/23'],['73.341kWh'],['5.939kWh/kW'],['-'],['9.768kW'],['1:05PM'],['Fine'],,['Updated 00:16 UTC+2:00']
112,['14/06/23'],['82.455kWh'],['6.677kWh/kW'],['-'],['9.448kW'],['12:35PM'],['Fine'],,['Updated 00:14 UTC+2:00']
113,['13/06/23'],['81.221kWh'],['6.577kWh/kW'],['-'],['9.257kW'],['12:20PM'],['Fine'],,['Updated 00:34 UTC+2:00']
114,['12/06/23'],['79.147kWh'],['6.409kWh/kW'],['-'],['9.276kW'],['12:35PM'],['Fine'],,['Updated 00:34 UTC+2:00']
115,['11/06/23'],['82.237kWh'],['6.659kWh/kW'],['-'],['9.313kW'],['12:20PM'],['Fine'],,['Updated 00:34 UTC+2:00']
116,['10/06/23'],['77.834kWh'],['6.302kWh/kW'],['-'],['9.221kW'],['12:50PM'],['Fine'],,['Updated 00:39 UTC+2:00']
117,['09/06/23'],['76.664kWh'],['6.208kWh/kW'],['-'],['9.110kW'],['12:35PM'],['Fine'],,['Updated 00:23 UTC+2:00']
118,['08/06/23'],['70.521kWh'],['5.710kWh/kW'],['-'],['8.990kW'],['12:35PM'],['Fine'],,['Updated 00:37 UTC+2:00']
119,['07/06/23'],['81.457kWh'],['6.596kWh/kW'],['-'],['9.092kW'],['12:20PM'],['Fine'],,['Updated 00:16 UTC+2:00']
120,['06/06/23'],['76.772kWh'],['6.216kWh/kW'],['-'],['9.142kW'],['12:20PM'],['Fine'],,['Updated 00:22 UTC+2:00']
121,['05/06/23'],['78.799kWh'],['6.380kWh/kW'],['-'],['9.656kW'],['12:50PM'],['Fine'],,['Updated 00:22 UTC+2:00']
122,['04/06/23'],['71.615kWh'],['5.799kWh/kW'],['-'],['9.369kW'],['1:05PM'],['Fine'],,['Updated 00:23 UTC+2:00']
123,['03/06/23'],['78.317kWh'],['6.341kWh/kW'],['-'],['9.444kW'],['11:35AM'],['Fine'],,['Updated 00:40 UTC+2:00']
124,['02/06/23'],['76.618kWh'],['6.204kWh/kW'],['-'],['9.452kW'],['1:05PM'],['Fine'],,['Updated 00:15 UTC+2:00']
125,['01/06/23'],['77.619kWh'],['6.285kWh/kW'],['-'],['9.015kW'],['12:20PM'],['Fine'],,['Updated 00:35 UTC+2:00']
126,['31/05/23'],['77.642kWh'],['6.287kWh/kW'],['-'],['9.270kW'],['12:20PM'],['Fine'],,['Updated 00:16 UTC+2:00']
127,['30/05/23'],['76.339kWh'],['6.181kWh/kW'],['-'],['9.258kW'],['12:05PM'],['Fine'],,['Updated 00:16 UTC+2:00']
128,['29/05/23'],['81.633kWh'],['6.610kWh/kW'],['-'],['9.291kW'],['12:50PM'],['Fine'],,['Updated 00:33 UTC+2:00']
129,['28/05/23'],['78.366kWh'],['6.345kWh/kW'],['-'],['9.198kW'],['12:35PM'],['Fine'],,['Updated 00:35 UTC+2:00']
130,['27/05/23'],['77.579kWh'],['6.282kWh/kW'],['-'],['9.191kW'],['12:35PM'],['Fine'],,['Updated 00:11 UTC+2:00']
131,['26/05/23'],['75.025kWh'],['6.075kWh/kW'],['-'],['9.339kW'],['12:35PM'],['Fine'],,['Updated 00:34 UTC+2:00']
132,['25/05/23'],['48.176kWh'],['3.901kWh/kW'],['-'],['9.772kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 00:35 UTC+2:00']
133,['24/05/23'],['22.976kWh'],['1.860kWh/kW'],['-'],['3.428kW'],['11:35AM'],['Cloudy'],,['Updated 00:38 UTC+2:00']
